    0.514252340898942275E+05    0.387732853142954825E+01   -0.114891324444021983E+02
    0.513618052843776823E+05    0.386976578739880983E+01   -0.113182013043364247E+02
    0.512917459184499821E+05    0.387635179357415627E+01   -0.104989484628799676E+02
    0.514867185860068348E+05    0.387634981352842622E+01   -0.104786005614728275E+02
    0.514675196596518435E+05    0.386146913667899616E+01   -0.104529919418869195E+02
    0.515536989366666021E+05    0.386195467814478022E+01   -0.102120196016176816E+02
    0.513929891817405151E+05    0.386781133040519975E+01   -0.994167751059351623E+01
    0.515086624428704017E+05    0.386049136932671511E+01   -0.957172053081107777E+01
    0.513684610065885063E+05    0.386366574381785854E+01   -0.942078929221820438E+01
    0.515224974923773043E+05    0.386805418799067269E+01   -0.907240317566991195E+01
    0.513485637129216120E+05    0.386220145593092701E+01   -0.901095287365188469E+01
    0.514464840191579206E+05    0.387757021379108702E+01   -0.895051795358683933E+01
    0.512607589438557625E+05    0.387806116587116145E+01   -0.889231539166837948E+01
    0.513355703783163553E+05    0.386317754629022048E+01   -0.866938671894287438E+01
    0.515309374344012904E+05    0.387610572679994370E+01   -0.860684405359754301E+01
    0.513922841976109848E+05    0.386098109823396429E+01   -0.849578289921237939E+01
    0.515740475695918212E+05    0.386049132790776461E+01   -0.849510977287526359E+01
    0.513595541792915101E+05    0.386952159066088397E+01   -0.842070346240899426E+01
    0.515409239805027755E+05    0.387586170758308812E+01   -0.841787837237836456E+01
    0.516135836713322278E+05    0.386707905644076266E+01   -0.839501537848774859E+01
    0.512579561166288331E+05    0.387391359801851998E+01   -0.826637978478018987E+01
    0.514900259649728032E+05    0.387196025888915951E+01   -0.826618456687586978E+01
    0.513199226132956828E+05    0.387903560047077667E+01   -0.822289153632603842E+01
    0.513243848133904175E+05    0.386903377943176174E+01   -0.821662413096244926E+01
    0.514550406412919183E+05    0.386098092308926200E+01   -0.821293290610692139E+01
    0.514805212345681284E+05    0.386146876358464519E+01   -0.820462446610134144E+01
    0.513335218814293548E+05    0.386805777005576745E+01   -0.820308335547387912E+01
    0.515019150045000206E+05    0.387732740139668497E+01   -0.818908481174279856E+01
    0.513470890641090446E+05    0.387854725520691002E+01   -0.813767474238970756E+01
    0.514608146925038745E+05    0.387025269555452311E+01   -0.808427259936378917E+01
    0.516029596074518195E+05    0.386415038390748977E+01   -0.806127985470789277E+01
    0.515896226742975923E+05    0.387098305800734632E+01   -0.805469215918768278E+01
    0.514750975288502959E+05    0.386024802832230085E+01   -0.803378029886729550E+01
    0.514294402157614895E+05    0.386122425853526741E+01   -0.800059007437050340E+01
    0.514829180852535719E+05    0.386903255997393325E+01   -0.798921416842754795E+01
    0.513290949246840610E+05    0.386537277960784920E+01   -0.796808149919528219E+01
    0.515481564601438004E+05    0.386463852266052355E+01   -0.794760837104736240E+01
    0.514270222147988025E+05    0.386098100290620572E+01   -0.791449119582199678E+01
    0.515925725376300470E+05    0.387147093003216947E+01   -0.790392166867351875E+01
    0.516039156388435076E+05    0.386268708628998558E+01   -0.789674711641920268E+01
    0.514214275570682803E+05    0.387903452828986417E+01   -0.789216658894472989E+01
    0.515981241201055236E+05    0.386585930458504023E+01   -0.786555422122511416E+01
    0.516074833983503631E+05    0.387293374815952829E+01   -0.785499976002771927E+01
    0.513625021458843330E+05    0.387927912293793220E+01   -0.780848395616674562E+01
    0.513016503618422576E+05    0.387927997758855181E+01   -0.778086147814488616E+01
