    0.523489598621915420E+01    0.460474137081815726E+00    0.517334666284067154E+09    0.785237590326019708E+05    0.141120380512698373E+00    0.333326823730308974E+00   -0.147308605652707342E+03
    0.543818518460641798E+01    0.405439755266941315E+00    0.487359728894517124E+09    0.747392872557598748E+05    0.199183661675519458E+00    0.365782829348432370E+00   -0.146889568909331331E+03
    0.449247477078483026E+01    0.413644776338445208E+00    0.609671918285043597E+09    0.701689666682324605E+05    0.173056443483148248E+00    0.134169819546438807E+00   -0.146691332635080045E+03
    0.495211680122489462E+01    0.440896232870556570E+00    0.513450406553036630E+09    0.659288414354949055E+05    0.180304459263128963E+00    0.296068244788401547E+00   -0.145664323740641919E+03
    0.549864007686449163E+01    0.465632778468842989E+00    0.500406358619078517E+09    0.701002014398645842E+05    0.104430695901287493E+00    0.459663917034917546E+00   -0.145059881224456092E+03
    0.553261890115853561E+01    0.391447727175201265E+00    0.525444348282073438E+09    0.753046424628324603E+05    0.156459887345419740E+00    0.340789240278398353E+00   -0.144806430589908103E+03
    0.452063619933388594E+01    0.480956882371283534E+00    0.613352146533977985E+09    0.623137717503186213E+05    0.141436809796217339E+00    0.172778772652037116E+00   -0.144576786700848260E+03
    0.549741825052966782E+01    0.420264338256913117E+00    0.513159636838214457E+09    0.705368774790663301E+05    0.196614928089556523E+00    0.318533011700700031E+00   -0.144545836002370294E+03
    0.523604300920091426E+01    0.474130532416035422E+00    0.528813851154350221E+09    0.686675994167461467E+05    0.152691557114699200E+00    0.339684594757670821E+00   -0.144449321260162321E+03
    0.544794159779658305E+01    0.454258644871061268E+00    0.507695407073563457E+09    0.691615644673385104E+05    0.165229088899474547E+00    0.384245002358644228E+00   -0.144370535106456657E+03
    0.578055233340932695E+01    0.446467743526845595E+00    0.491693116460169017E+09    0.726737080406714231E+05    0.111987913128222469E+00    0.503901429438195381E+00   -0.144211751096178972E+03
    0.511817829583806372E+01    0.504781763408524764E+00    0.498848417517156780E+09    0.681678227545502596E+05    0.161669751174450427E+00    0.363088237173239681E+00   -0.144156230437343481E+03
    0.552882381879199247E+01    0.440679149756636690E+00    0.476180832185053825E+09    0.692263812481244240E+05    0.162080641564780470E+00    0.454200374307411392E+00   -0.144054140849522440E+03
    0.520745920097274340E+01    0.431875879647660721E+00    0.504858051531750977E+09    0.712664622542139987E+05    0.132593748906365022E+00    0.392739268264172603E+00   -0.144015649567801745E+03
    0.516777453360428751E+01    0.392707394331809567E+00    0.515131608236532390E+09    0.757720059999547957E+05    0.148523435830559686E+00    0.327022322818204647E+00   -0.143887272742915002E+03
    0.539033866852164678E+01    0.434775640674476271E+00    0.500732116926535964E+09    0.682249523038437474E+05    0.173756515037600784E+00    0.380540072582438327E+00   -0.143880132196822331E+03
    0.539318168076469817E+01    0.452159679044316754E+00    0.505141391944045067E+09    0.728521186885049538E+05    0.193955882146936931E+00    0.324776035374281680E+00   -0.143759241238223410E+03
    0.523119141838742063E+01    0.449812049337534159E+00    0.510901467370689154E+09    0.697005900328485150E+05    0.188409134894138408E+00    0.312834653711425381E+00   -0.143734380131526251E+03
    0.592925806386801657E+01    0.513322376110009859E+00    0.488377456343774974E+09    0.753326587599495979E+05    0.164703591785779424E+00    0.480755310246934298E+00   -0.143732760574661370E+03
    0.509442840803323094E+01    0.417189408561658759E+00    0.556071718584435225E+09    0.753907342230689537E+05    0.120437447702698971E+00    0.291577859033177678E+00   -0.143454212913257550E+03
    0.541579677270823634E+01    0.436438264990637759E+00    0.518511435907712162E+09    0.743148707967649825E+05    0.103962239663905442E+00    0.405015848714516791E+00   -0.143281952732428294E+03
    0.545481230238601089E+01    0.394941445912916134E+00    0.510359444606655538E+09    0.722239621165739372E+05    0.110797861469594985E+00    0.409108537186405496E+00   -0.143275446871802501E+03
    0.553746710420162458E+01    0.464321233990139248E+00    0.479851505599743426E+09    0.737396625026575057E+05    0.155575455619414743E+00    0.459773885074756361E+00   -0.143262054074420888E+03
    0.546241217223412789E+01    0.442348548462854652E+00    0.500124120315109909E+09    0.734015276590444264E+05    0.184052318492820166E+00    0.361071687844114864E+00   -0.143234600772696808E+03
    0.546683228897454487E+01    0.444348410481356204E+00    0.508828726118600190E+09    0.743361247019744187E+05    0.164239848934037452E+00    0.381177803439380625E+00   -0.143179518061060463E+03
    0.496321449580496044E+01    0.448145396083886371E+00    0.520679007214611411E+09    0.640240421746450374E+05    0.158470803871727933E+00    0.316457292891115738E+00   -0.143114466067106775E+03
    0.535120972972481823E+01    0.482226266293540373E+00    0.514407445316235602E+09    0.746438072011537588E+05    0.122419941865502160E+00    0.389717992938892033E+00   -0.143105908327370770E+03
    0.459841364601043168E+01    0.449668256612867800E+00    0.605453089675031662E+09    0.710850425877792732E+05    0.179027418079308775E+00    0.132270484286135526E+00   -0.143096421858694015E+03
    0.520998838741418346E+01    0.465257891914087285E+00    0.518426824928956807E+09    0.710068928508660465E+05    0.125724063253978835E+00    0.371777984809012807E+00   -0.143071208421175243E+03
    0.545168649886396217E+01    0.499624395136894162E+00    0.486661022733013511E+09    0.725063271140960278E+05    0.177048895453517457E+00    0.397880995914522861E+00   -0.143065219826491784E+03
    0.553399613731835949E+01    0.420372386706399315E+00    0.520703867299281001E+09    0.777389348859736201E+05    0.145418814995205120E+00    0.365594028633955959E+00   -0.142996781251781641E+03
    0.522631431622854414E+01    0.372245412909160134E+00    0.525053130768280029E+09    0.756594308424697228E+05    0.106879568651388673E+00    0.365402216563595117E+00   -0.142839811950643366E+03
    0.535544708440065875E+01    0.359404274077604224E+00    0.489759291654935598E+09    0.700150785428868257E+05    0.132570227306448046E+00    0.440282971942220214E+00   -0.142833663952120133E+03
    0.544228790892177816E+01    0.464377234493715818E+00    0.510867498207752347E+09    0.752052003486320609E+05    0.186518339621427970E+00    0.341629947714231774E+00   -0.142827017815824121E+03
    0.478187545805611336E+01    0.476104155556056785E+00    0.569838122131296992E+09    0.683115059103243402E+05    0.187808857983142008E+00    0.176794519838057884E+00   -0.142797669043583909E+03
    0.512357570614914337E+01    0.481523195931669701E+00    0.512777755552261651E+09    0.734986681898368115E+05    0.130852226202540445E+00    0.359778454364622302E+00   -0.142794913796739792E+03
    0.559447664365546515E+01    0.443497094321169349E+00    0.515057454916796267E+09    0.723327731067832501E+05    0.131323685858097033E+00    0.403471730702742448E+00   -0.142703282223676638E+03
    0.572220689050862319E+01    0.470441097465794211E+00    0.481897917306811929E+09    0.730168183600159391E+05    0.146226836609192140E+00    0.480929175075165916E+00   -0.142692678729817828E+03
    0.461507601481400354E+01    0.497974208941480700E+00    0.566426399669961452E+09    0.703800386107047962E+05    0.137928678883223077E+00    0.225718092421316019E+00   -0.142670852103440353E+03
    0.581614420702825097E+01    0.462237429151069357E+00    0.486419112406934917E+09    0.742027968906893220E+05    0.181691116904441480E+00    0.435239955545787538E+00   -0.142668051220156684E+03
    0.500549507450603759E+01    0.459758811614757068E+00    0.546922096444889426E+09    0.703606675036147935E+05    0.143126845876461101E+00    0.268629956110717549E+00   -0.142646543685133594E+03
    0.527229091240145120E+01    0.471770511111223367E+00    0.497474544427247703E+09    0.679078139942269045E+05    0.159000854533082520E+00    0.396405302310352148E+00   -0.142611443014795185E+03
    0.471556994575290300E+01    0.454280653848853966E+00    0.615034592515592813E+09    0.661425622703000117E+05    0.151971595946699317E+00    0.164179957276950117E+00   -0.142568806489158533E+03
    0.531160079563847276E+01    0.484090378264971477E+00    0.500701413700596809E+09    0.691989303015319456E+05    0.182601739168738647E+00    0.347731826687521672E+00   -0.142535514576844122E+03
    0.515083438207745825E+01    0.436585125646032246E+00    0.501637624698626578E+09    0.718481736520319682E+05    0.117900906991137158E+00    0.401183625475413586E+00   -0.142506192893256753E+03
    0.484915400918901263E+01    0.438396079940913008E+00    0.568489672807086349E+09    0.671150173579011607E+05    0.191356998471963496E+00    0.184842164796244490E+00   -0.142386737238560414E+03
    0.559647557967971210E+01    0.469056871276344545E+00    0.489399518470762253E+09    0.719926795288540015E+05    0.120936339886844588E+00    0.472679189384842935E+00   -0.142379014049732007E+03
    0.569033068269557596E+01    0.473456764287428999E+00    0.496877585756616771E+09    0.764960288354893855E+05    0.166488660042589443E+00    0.421592414049105746E+00   -0.142371173543517443E+03
    0.500104305383056502E+01    0.397811384241286703E+00    0.528278618528938293E+09    0.711833336900863942E+05    0.115416288773567965E+00    0.340473470412421597E+00   -0.142353568816013393E+03
    0.541115470246274910E+01    0.490966849538676087E+00    0.506945819528895140E+09    0.701133172657551622E+05    0.114760351444726516E+00    0.427313900108604483E+00   -0.142349423068733358E+03
    0.445450252413705883E+01    0.400075877497032106E+00    0.617555111172593951E+09    0.661062682444541715E+05    0.160666952466248875E+00    0.139706322714888559E+00   -0.142347391181187021E+03
    0.548768556855490530E+01    0.450522182499767609E+00    0.509327139364908457E+09    0.693787043431124475E+05    0.105345740324054804E+00    0.428326638769193802E+00   -0.142327879053565425E+03
    0.486009111508457714E+01    0.489109947307129644E+00    0.551798883165158510E+09    0.701183155941318983E+05    0.200802735883116451E+00    0.199125276906128690E+00   -0.142326211660617645E+03
    0.515350394785953014E+01    0.503145873776541297E+00    0.533486433380706370E+09    0.732422028469825018E+05    0.166622185527531885E+00    0.289942371499669060E+00   -0.142326180626987650E+03
    0.577950690453995186E+01    0.470971375042057439E+00    0.498801705911396086E+09    0.750471919150292233E+05    0.128720578557177306E+00    0.455267393555482680E+00   -0.142299920258156817E+03
    0.489743559741090895E+01    0.427392820496954595E+00    0.565690158785179973E+09    0.639954620074915802E+05    0.152369165499739501E+00    0.238130578151254824E+00   -0.142284854028972461E+03
    0.476587702960487469E+01    0.469158241664971776E+00    0.556046532752678156E+09    0.715016837985351594E+05    0.149524232984704214E+00    0.240676780581692895E+00   -0.142281202006951048E+03
    0.508700520426935565E+01    0.391329292392757822E+00    0.511960795059862256E+09    0.670168006508874678E+05    0.152563154512315530E+00    0.350681549690233962E+00   -0.142262380755028460E+03
    0.567497117615500457E+01    0.392574704812785669E+00    0.488036866207088590E+09    0.709228703228460217E+05    0.182123503182716973E+00    0.425782770509736674E+00   -0.142250099278728953E+03
    0.587223251372201283E+01    0.409574841576055171E+00    0.487465111034924924E+09    0.729591741636817169E+05    0.123994493479990087E+00    0.509595911997923090E+00   -0.142247273261597940E+03
    0.536136948476131003E+01    0.437500379201612333E+00    0.507693284000777423E+09    0.652965297220799330E+05    0.158959845421669799E+00    0.369875868530031515E+00   -0.142246784668947384E+03
    0.480121906587056735E+01    0.451271722556097377E+00    0.583001727355044127E+09    0.700296420640385477E+05    0.181283731292556427E+00    0.182850137078694575E+00   -0.142239037074888245E+03
    0.516221066295824116E+01    0.420885422969867307E+00    0.525124774372906208E+09    0.661910349822579301E+05    0.172737545370838352E+00    0.311106115463517796E+00   -0.142225290421337775E+03
    0.579816955832547798E+01    0.394394575096464362E+00    0.492613382362511337E+09    0.754236122499293415E+05    0.123855879887066839E+00    0.467091802631146635E+00   -0.142202174699202573E+03
    0.537549743277927927E+01    0.418032545136054257E+00    0.508949769209254026E+09    0.674732595281144313E+05    0.129274703235678273E+00    0.406956922801455456E+00   -0.142195629592848775E+03
    0.533055205668888910E+01    0.442956171106783092E+00    0.507226615287040591E+09    0.685996952305215673E+05    0.136130850671724701E+00    0.397366507843638139E+00   -0.142183023258425152E+03
    0.501878523187473835E+01    0.477689063841542971E+00    0.534082573429703772E+09    0.738998472112645104E+05    0.169617311451637803E+00    0.273928739937263521E+00   -0.142182579630928444E+03
    0.538863480278506124E+01    0.478448174515717195E+00    0.492837217203265250E+09    0.694228071136259241E+05    0.150445886486611030E+00    0.407703324684930646E+00   -0.142170177831299014E+03
    0.466831527165652815E+01    0.456820196599443840E+00    0.579694778107318997E+09    0.696099010121281171E+05    0.174520580918460622E+00    0.175027706848780273E+00   -0.142134232916529299E+03
    0.465343580296651460E+01    0.438840986244664055E+00    0.570787007614973783E+09    0.681434022081637377E+05    0.119844479196120832E+00    0.239066600086785874E+00   -0.142131558260248994E+03
    0.460597026913043539E+01    0.463528467282392498E+00    0.573530961704586029E+09    0.703242333074593043E+05    0.146344146724257718E+00    0.203231796136434328E+00   -0.142116384120215713E+03
    0.509783134606657207E+01    0.405894776241431998E+00    0.552706241067173958E+09    0.737045768105855241E+05    0.110567336349228204E+00    0.300687625298161232E+00   -0.142055208425231655E+03
    0.531579761722789801E+01    0.417998991135018372E+00    0.522267752753425300E+09    0.718104650559390866E+05    0.180822094318473403E+00    0.301879995745882146E+00   -0.142054560895939915E+03
    0.524665217006217777E+01    0.439740119296453180E+00    0.514402216028345764E+09    0.658127823286007333E+05    0.139224483572850444E+00    0.375915566215420882E+00   -0.142047612541389753E+03
    0.462765649256368494E+01    0.459572914055118353E+00    0.620933861457417488E+09    0.704614173767907341E+05    0.152571513670837822E+00    0.153069490668195002E+00   -0.142043576225753242E+03
    0.528543437069027000E+01    0.391874746540450847E+00    0.510699000930246592E+09    0.757768361717915686E+05    0.148080700934674431E+00    0.358588781505139953E+00   -0.141997505749110644E+03
    0.478096030520901483E+01    0.438149382768548534E+00    0.532935699218183398E+09    0.704496030682132696E+05    0.154931964629188318E+00    0.266206312273432055E+00   -0.141992252242087602E+03
    0.486016171680901898E+01    0.392292952966954100E+00    0.563723307230653405E+09    0.709514477156740468E+05    0.128119688759305878E+00    0.244636991030241002E+00   -0.141961280283193503E+03
    0.571726915344522979E+01    0.437320887028361582E+00    0.492424414718086720E+09    0.729654227521098073E+05    0.176699106137277406E+00    0.414973775681398260E+00   -0.141957275441452936E+03
    0.554832508536663749E+01    0.451433895994958423E+00    0.492443255638655007E+09    0.687757554286828818E+05    0.146898184533276549E+00    0.447068157396614763E+00   -0.141955297053402973E+03
    0.535856424019497446E+01    0.433651025092097964E+00    0.505875738493788660E+09    0.756988067834996327E+05    0.160056140918658107E+00    0.366696360825463197E+00   -0.141953856427542632E+03
    0.514486181565570355E+01    0.420145382387927757E+00    0.528205532902880788E+09    0.677256567002342053E+05    0.146815316855796629E+00    0.334080915063241113E+00   -0.141948538537328346E+03
    0.474651053214506469E+01    0.400321514920199739E+00    0.589539349182289958E+09    0.656570419277724723E+05    0.118795528541594475E+00    0.228194892873810562E+00   -0.141947978255795448E+03
    0.495900763254920829E+01    0.446541049764355158E+00    0.520272221224387169E+09    0.665920168508116913E+05    0.130843035277568798E+00    0.341005888479086583E+00   -0.141921209425400519E+03
    0.499771681269189916E+01    0.434534460012589108E+00    0.546203898699228287E+09    0.743943248461339099E+05    0.163756011530984485E+00    0.248494574133967916E+00   -0.141920521575207772E+03
    0.484003734291656329E+01    0.419414137462642334E+00    0.524264434842226088E+09    0.695148540167884348E+05    0.161411431693434110E+00    0.286239235435757577E+00   -0.141907833595971738E+03
    0.520105842837677201E+01    0.450087053552322924E+00    0.518178634369108856E+09    0.641916817617783381E+05    0.142108286443138970E+00    0.356474873921204305E+00   -0.141880859198388265E+03
    0.450122902902255007E+01    0.443436577930930387E+00    0.647491039102304220E+09    0.684333139574896486E+05    0.170096569849384094E+00    0.101354425526403016E+00   -0.141873422499510951E+03
    0.572372197109561043E+01    0.402099988617256709E+00    0.493695510975913286E+09    0.751595728686230723E+05    0.129627738920048141E+00    0.461007026792737140E+00   -0.141835624095537412E+03
    0.482052394360715919E+01    0.441766572004177238E+00    0.554024896144977450E+09    0.697561379765489837E+05    0.178002770051427117E+00    0.222101482824999419E+00   -0.141819985135252693E+03
    0.468608443312721690E+01    0.488147579074877935E+00    0.592664927007687569E+09    0.673261073020555341E+05    0.155204575573955283E+00    0.174549260087020291E+00   -0.141806567344043202E+03
    0.537051813842200509E+01    0.449832916712966213E+00    0.503227103010604441E+09    0.730284470141912607E+05    0.140877202847941224E+00    0.382874973567505883E+00   -0.141753072943717484E+03
    0.483927973608723683E+01    0.394406606319242847E+00    0.582483396910735130E+09    0.666506433206666552E+05    0.150916941672437299E+00    0.208072201773277843E+00   -0.141748669916971380E+03
    0.518047472932822117E+01    0.454242722837673085E+00    0.540414929908210754E+09    0.670373558597694500E+05    0.153593047923593573E+00    0.297799924046175613E+00   -0.141722098583492254E+03
    0.551836198663353361E+01    0.419499142246317902E+00    0.520271483523548007E+09    0.711266278967995167E+05    0.144990237682166234E+00    0.376399353402749270E+00   -0.141710008907178548E+03
    0.552001263325718305E+01    0.460641319527033133E+00    0.501081340823389173E+09    0.745530624837479991E+05    0.162781957457748705E+00    0.382406701165741159E+00   -0.141697414376027808E+03
    0.495547280330554774E+01    0.438261807223569999E+00    0.525234612537938178E+09    0.721592728384791408E+05    0.149353384939438866E+00    0.298694955720466948E+00   -0.141674249666864739E+03
