    0.413804149627685547E+01   -0.911259889602661133E+00    0.515473523915080357E+10    0.103935888952194300E+01    0.678137814998626687E-01    0.217449542880058300E+00   -0.214263430191960651E+07   -0.625660743175562306E+01    1
    0.144654932022094727E+02    0.182215881347656250E+01    0.887571939685407257E+10    0.920869044272569397E+02    0.145655489563941948E+00    0.288771784305572488E+00   -0.211017665963460272E+07   -0.625860743175563883E+01    1
    0.516197586059570312E+01   -0.135395288467407227E+00    0.497045461287146378E+10    0.216651839876693508E+00    0.296333484053611762E+00    0.154188069701194752E+00   -0.195346332547278097E+07   -0.626060743175564038E+01    1
    0.932940006256103516E+01    0.883718729019165039E+00    0.821997958590991497E+10    0.164376911623914367E+03    0.160098399519920359E+00    0.170532366633415200E+00   -0.190894322555909841E+07   -0.626260743175563128E+01    1
    0.100485200881958008E+02    0.199068570137023926E+01    0.408786858039521313E+10    0.919900943029154305E+01    0.164983359575271604E+00    0.916122710704803445E+00   -0.182482484506146912E+07   -0.626460743175563195E+01    1
    0.958300113677978516E+01   -0.714485168457031250E+00    0.849179814922427654E+10    0.288108402200646651E+03    0.102547649145126332E+00    0.144263169169425942E+00   -0.179536184062748915E+07   -0.626660743175561752E+01    1
    0.112678785324096680E+02   -0.584166765213012695E+00    0.677783398531732750E+10    0.533745249289462117E+04    0.258086386919021582E+00    0.265666022896766663E+00   -0.172621171814718680E+07   -0.626860743175560398E+01    1
    0.161917285919189453E+02    0.416998147964477539E+00    0.796545423016304874E+10    0.104051382676037996E+01    0.617602282762527433E-01    0.801034045219421342E+00   -0.171131275265391311E+07   -0.627060743175561264E+01    1
    0.906577491760253906E+01   -0.122928333282470703E+01    0.436648477674345875E+10    0.902853299258669084E+00    0.156912831068038938E+00    0.535698333382606529E+00   -0.167551092288068356E+07   -0.627260743175561153E+01    1
    0.185185804367065430E+02   -0.151951217651367188E+01    0.631756538675216103E+10    0.225896122970227225E+05    0.287386467456817618E+00    0.550319209694862366E+00   -0.163096948101455183E+07   -0.627460743175562907E+01    1
    0.195969171524047852E+02    0.198696017265319824E+01    0.629093033916807461E+10    0.134443589350445425E+00    0.212839432954788216E+00    0.990427699685096696E+00   -0.161457966615796112E+07   -0.627660743175563507E+01    1
    0.178864784240722656E+02   -0.711137771606445312E+00    0.747318257236643028E+10    0.890223288643665622E-01    0.291132133007049543E+00    0.539929705858230635E+00   -0.161151805849931948E+07   -0.627860743175562508E+01    1
    0.197585353851318359E+02   -0.920836687088012695E+00    0.701025990025647068E+10    0.113067940411862946E+05    0.855444681644439570E-01    0.947012856602668762E+00   -0.156296474254493136E+07   -0.628060743175561775E+01    1
    0.186736383438110352E+02   -0.411970376968383789E+00    0.669553675575957584E+10    0.196974627717215725E+03    0.212114139795303330E+00    0.970161426067352339E+00   -0.139455787258914462E+07   -0.628260743175562553E+01    1
    0.428612327575683594E+01   -0.559404373168945312E+00    0.330932658251256514E+10    0.229300073216119303E-01    0.152284627556800833E+00    0.409840553998947088E+00   -0.136203826906232326E+07   -0.628460743175561731E+01    1
    0.137328462600708008E+02    0.472879171371459961E+00    0.874665666071783066E+10    0.576310979100066412E+01    0.573422491550445515E-01    0.319432601332664490E+00   -0.129978377548408392E+07   -0.628660743175561265E+01    1
    0.194819173812866211E+02    0.145603036880493164E+01    0.718903533217344093E+10    0.117605167413256131E+05    0.276139531731605548E+00    0.642297074198722839E+00   -0.129275129563046363E+07   -0.628860743175561243E+01    1
    0.683857536315917969E+01    0.121512055397033691E+01    0.554477398463797665E+10    0.283432481922928616E+03    0.183777181506156906E+00    0.115488851070404047E+00   -0.122701522623955412E+07   -0.629060743175560244E+01    1
    0.111694774627685547E+02   -0.766326427459716797E+00    0.479958407575912189E+10    0.568308554357284390E-01    0.201306511163711538E+00    0.514086607098579451E+00   -0.121084802181191626E+07   -0.629260743175560666E+01    1
    0.540208816528320312E+01   -0.152494096755981445E+01    0.235247775831067705E+10    0.106740065521911132E+01    0.273062221407890326E+00    0.559349897503852889E+00   -0.117565048404289759E+07   -0.629460743175559845E+01    1
    0.682400226593017578E+01   -0.191317343711853027E+01    0.310430809253258467E+10    0.302073945363345556E+05    0.185100530385971074E+00    0.269838675856590271E+00   -0.116868031413784926E+07   -0.629660743175561777E+01    1
    0.169777059555053711E+02   -0.442211151123046875E+00    0.716143834812587738E+10    0.566074976441636318E-01    0.116369704008102398E+00    0.539995163679122925E+00   -0.111536079168123659E+07   -0.629860743175561844E+01    1
    0.160779647827148438E+02   -0.239784717559814453E+00    0.762702575930446148E+10    0.562136685307206771E-01    0.235603578090667731E+00    0.234688392281532265E+00   -0.977196942142359447E+06   -0.630060743175561555E+01    1
    0.168538932800292969E+02    0.100103306770324707E+01    0.598559705518014908E+10    0.362317891114194568E+01    0.203518326878547651E+00    0.728290247917175337E+00   -0.975254960135606001E+06   -0.630260743175562688E+01    1
    0.168993768692016602E+02    0.113512134552001953E+01    0.602992047422040749E+10    0.244831144626237347E+04    0.239941214919090262E+00    0.628273075819015481E+00   -0.974903215180602972E+06   -0.630460743175560623E+01    1
    0.713144397735595703E+01   -0.165502643585205078E+01    0.254087349929466295E+10    0.537519819955067419E+03    0.183964883089065556E+00    0.535422345995902993E+00   -0.959033002553519094E+06   -0.630660743175559624E+01    1
    0.115108222961425781E+02    0.174048066139221191E+01    0.743009844316738892E+10    0.107606773380000845E+03    0.812970435619354143E-01    0.122585758566856384E+00   -0.955232536403706181E+06   -0.630860743175560490E+01    1
    0.119715919494628906E+02    0.146304392814636230E+01    0.619784029538720417E+10    0.316141497381686811E+02    0.158185378313064562E+00    0.216010546684265115E+00   -0.953561045298883924E+06   -0.631060743175560468E+01    1
    0.101852321624755859E+02   -0.126897192001342773E+01    0.442274228127791500E+10    0.127997420823327875E-01    0.285838962197303759E+00    0.135344824194908148E+00   -0.928848131867806893E+06   -0.631260743175561778E+01    1
    0.692245292663574219E+01   -0.173622918128967285E+01    0.207148728709941459E+10    0.423193096701015384E+04    0.196815380454063410E+00    0.755641821026802107E+00   -0.868806355923158815E+06   -0.631460743175562911E+01    1
    0.103104276657104492E+02    0.128248572349548340E+01    0.460684152305323982E+10    0.358729434242308853E+05    0.222723488211631765E+00    0.251555389165878274E+00   -0.724263980961972498E+06   -0.631660743175561201E+01    1
    0.802308177947998047E+01   -0.167967677116394043E+01    0.227446237768021917E+10    0.318415790748709238E+00    0.154853489398956295E+00    0.639608037471771307E+00   -0.669723785122151952E+06   -0.631860743175562067E+01    1
    0.753516006469726562E+01    0.764875888824462891E+00    0.268120747465921497E+10    0.253109190427746671E+04    0.253203622102737391E+00    0.760022908449172974E+00   -0.654159079475397826E+06   -0.632060743175563289E+01    1
    0.864132404327392578E+01   -0.135351920127868652E+01    0.423924096368303728E+10    0.272962836679087918E-01    0.154460178613662708E+00    0.685123890638351385E-01   -0.589551070536298095E+06   -0.632260743175561224E+01    1
    0.166233348846435547E+02   -0.144949746131896973E+01    0.347765860044169044E+10    0.151868065256140217E+00    0.274414696097373956E+00    0.595725986361503645E+00   -0.508453897864417464E+06   -0.632460743175559870E+01    1
    0.161604566574096680E+02    0.166363358497619629E+01    0.381369358759052515E+10    0.205498235134667175E+04    0.218149975538253771E+00    0.781707680225372292E+00   -0.506218335509606288E+06   -0.632660743175561624E+01    1
    0.785403060913085938E+01    0.571399688720703125E+00    0.251940534337392235E+10    0.113960000720599346E+05    0.180211162567138677E+00    0.746036735177040167E+00   -0.451687528253540338E+06   -0.632860743175563911E+01    1
    0.114749393463134766E+02    0.172839999198913574E+01    0.578831638564678288E+10    0.737335749131268159E+02    0.176697331666946407E-01    0.148808014392852794E+00   -0.434191945332710864E+06   -0.633060743175562202E+01    1
    0.963325786590576172E+01   -0.188705563545227051E+01    0.214651271401924539E+10    0.193449905744196737E+01    0.282867044210433974E-01    0.607672661542892456E+00   -0.433417054883351258E+06   -0.633260743175559249E+01    1
    0.591418075561523438E+01    0.933129549026489258E+00    0.403900699024675941E+10    0.229397431315719658E+00    0.101316673159599288E+00    0.110790044069290161E+00   -0.417086491145993525E+06   -0.633460743175558871E+01    1
    0.764996719360351562E+01    0.440352916717529297E+00    0.232482734436741018E+10    0.253550746613251228E+02    0.351997196674346882E-01    0.896372342109680198E+00   -0.390268516498155950E+06   -0.633660743175559649E+01    1
    0.126540393829345703E+02   -0.615495443344116211E+00    0.278926874414679480E+10    0.541135679066545028E-01    0.177709367871284496E+00    0.932527142763137862E+00   -0.383484888725763827E+06   -0.633860743175561048E+01    1
    0.148806304931640625E+02    0.106516122817993164E+00    0.402956777557120228E+10    0.577949794108617880E+03    0.128126695752143860E+00    0.670467039942741372E+00   -0.378196577930478321E+06   -0.634060743175563069E+01    1
    0.133931217193603516E+02   -0.191157937049865723E+01    0.212460469671392608E+10    0.139369493355763780E+04    0.255213026404380761E+00    0.707832527160644598E+00   -0.371553189574768941E+06   -0.634260743175563579E+01    1
    0.543399715423583984E+01   -0.119472503662109375E+01    0.183021434523728061E+10    0.199937528811512284E-01    0.337544918060302748E-01    0.548832875490188554E+00   -0.367794605676051520E+06   -0.634460743175560893E+01    1
    0.187160024642944336E+02   -0.175563335418701172E+01    0.355355071197259426E+10    0.212081593959892928E+03    0.229595260620117175E+00    0.330065476894378651E+00   -0.363660878873312031E+06   -0.634660743175560604E+01    1
    0.702316284179687500E+01    0.222301483154296875E-02    0.222013203402101803E+10    0.107105388953538568E+05    0.594574052095413197E-01    0.748016324639320440E+00   -0.356311576714436873E+06   -0.634860743175562181E+01    1
    0.734621047973632812E+01   -0.800626277923583984E+00    0.194116127495078564E+10    0.241719268704527963E+03    0.587462687492370586E-01    0.762737709283828780E+00   -0.346679053518889588E+06   -0.635060743175562870E+01    1
    0.605175113677978516E+01    0.984630346298217773E+00    0.268667093800861549E+10    0.169330994954179949E-01    0.158278615474700929E+00    0.261979264020919811E+00   -0.335977350356552692E+06   -0.635260743175563292E+01    1
    0.129295625686645508E+02    0.347781181335449219E+00    0.380102930933039236E+10    0.165239918505194171E-01    0.265244698524475075E+00    0.373688811063766446E+00   -0.332277440760536701E+06   -0.635460743175561582E+01    1
    0.120778741836547852E+02    0.238346815109252930E+00    0.440671023584122944E+10    0.198748901343064745E+03    0.561847531795501703E-01    0.329325169324874878E+00   -0.320002254067412170E+06   -0.635660743175559517E+01    1
    0.554758739471435547E+01   -0.106211781501770020E+01    0.132626951805334806E+10    0.168888808783763466E+04    0.279722040891647317E+00    0.756499737501144409E+00   -0.297013857358675043E+06   -0.635860743175559318E+01    1
    0.516842746734619141E+01    0.763703823089599609E+00    0.157031919665950489E+10    0.275386242720750488E+03    0.225349650979042054E+00    0.735319828987121560E+00   -0.281059479556001315E+06   -0.636060743175560539E+01    1
    0.157809648513793945E+02   -0.308380842208862305E+00    0.429825992846033382E+10    0.390795739656779828E+00    0.209156098365783694E+00    0.302249357104301453E+00   -0.279529374715907383E+06   -0.636260743175563359E+01    1
    0.157284336090087891E+02    0.754885673522949219E+00    0.300072706732337856E+10    0.117796994427082833E+02    0.222031175494194016E+00    0.958558064699172929E+00   -0.242793891643308831E+06   -0.636460743175564847E+01    1
    0.163307914733886719E+02   -0.155118513107299805E+01    0.203341205204841971E+10    0.308210291695345945E-01    0.278975365757942184E+00    0.960553395748138472E+00   -0.220736495115922531E+06   -0.636660743175563049E+01    1
    0.185490903854370117E+02    0.168717098236083984E+01    0.330838019058187532E+10    0.575751490827570933E+01    0.844142138957977156E-01    0.715263292193412781E+00   -0.219006957885739044E+06   -0.636860743175562583E+01    1
    0.566871929168701172E+01    0.146685385704040527E+01    0.155621988741624331E+10    0.162826957469387502E-01    0.200839875936508178E+00    0.488938742876052823E+00   -0.200190756698979560E+06   -0.637060743175562383E+01    1
    0.145101861953735352E+02   -0.170190405845642090E+01    0.174092808065931964E+10    0.146889138632006611E+01    0.151607698798179619E+00    0.947353225946426347E+00   -0.192388561412603332E+06   -0.637260743175561917E+01    1
    0.144520940780639648E+02    0.137593030929565430E+01    0.278794758825306177E+10    0.200940981217930387E-01    0.227930889129638659E+00    0.550281214714050337E+00   -0.191135058463997557E+06   -0.637460743175561362E+01    1
    0.969217300415039062E+01    0.422685623168945312E+00    0.289783122451219893E+10    0.249414942813736620E-01    0.122408253550529464E+00    0.332809326052665666E+00   -0.188116726798286836E+06   -0.637660743175561517E+01    1
    0.112818679809570312E+02   -0.122149896621704102E+01    0.228632775631480265E+10    0.182562413627174323E+03    0.659037679433822632E-01    0.425028580427169789E+00   -0.184958554080395785E+06   -0.637860743175564071E+01    1
    0.150610961914062500E+02   -0.143700766563415527E+01    0.219116997999944782E+10    0.107711577116557544E+01    0.997123682498931713E-01    0.610954159498214744E+00   -0.171465843415280018E+06   -0.638060743175564671E+01    1
    0.191609086990356445E+02   -0.157839012145996094E+01    0.258754724708337259E+10    0.440386678900259881E+03    0.230237428545951833E+00    0.461992600560188260E+00   -0.170446662009643391E+06   -0.638260743175563405E+01    1
    0.450852108001708984E+01    0.129294919967651367E+01    0.150918309526336098E+10    0.235193734394610887E+00    0.472763520479202240E-01    0.500409603118896484E+00   -0.165781132835752156E+06   -0.638460743175561074E+01    1
    0.865957641601562500E+01    0.751219987869262695E+00    0.318789521504404640E+10    0.243560541920870537E+04    0.305947822332382213E-01    0.241874766349792492E+00   -0.165065134982658870E+06   -0.638660743175559809E+01    1
    0.990999317169189453E+01   -0.190586566925048828E+01    0.158758940384776998E+10    0.100197649114481021E+04    0.225318260788917535E+00    0.286425381898880005E+00   -0.162847074081456201E+06   -0.638860743175559342E+01    1
    0.137317724227905273E+02   -0.342525005340576172E+00    0.284063006042049122E+10    0.331866876063221206E+01    0.108746554851531965E+00    0.537046334147453286E+00   -0.160546302282911638E+06   -0.639060743175560653E+01    1
    0.158095340728759766E+02   -0.467473983764648438E+00    0.250378756891365099E+10    0.175208025782710108E+00    0.139939640164375295E+00    0.834873643517494157E+00   -0.145992967392818915E+06   -0.639260743175562762E+01    1
    0.126052446365356445E+02    0.172016167640686035E+01    0.186748824733311653E+10    0.975610372833251404E+03    0.164412338137626651E+00    0.797146156430244446E+00   -0.137977744835755700E+06   -0.639460743175562918E+01    1
    0.128125686645507812E+02    0.122219133377075195E+01    0.234592241230090046E+10    0.418409141318391562E+02    0.265334945321083038E+00    0.398201575875282265E+00   -0.125116640660601406E+06   -0.639660743175562985E+01    1
    0.142132825851440430E+02   -0.458297014236450195E+00    0.265411609817856312E+10    0.660665418615100308E+00    0.133704919219017032E+00    0.456131237745285023E+00   -0.121578700029762942E+06   -0.639860743175563318E+01    1
    0.185193357467651367E+02   -0.149549627304077148E+01    0.226882057430105972E+10    0.105189968529797395E+00    0.605444461107254028E-01    0.569239181280136175E+00   -0.118204459883503630E+06   -0.640060743175562852E+01    1
    0.132816038131713867E+02   -0.816452741622924805E+00    0.177225356210136104E+10    0.170752276421699139E+04    0.609469354152679457E-01    0.993713217973709151E+00   -0.116155061656124599E+06   -0.640260743175562119E+01    1
    0.181235790252685547E+02   -0.167734074592590332E+01    0.173734872201546693E+10    0.279463518954062415E+02    0.161819622516632067E+00    0.873140931129455566E+00   -0.115349335879445847E+06   -0.640460743175560676E+01    1
    0.164362802505493164E+02   -0.279289722442626953E+00    0.302601088078856945E+10    0.431061333162393908E+03    0.210974603295326218E+00    0.365094923973083463E+00   -0.114394987856130247E+06   -0.640660743175560299E+01    1
    0.179516220092773438E+02    0.137477564811706543E+01    0.319638041236741161E+10    0.228100711696425878E+04    0.269565603137016274E+00    0.230830797553062406E+00   -0.110707893561978650E+06   -0.640860743175561609E+01    1
    0.541132545471191406E+01   -0.558545351028442383E+00    0.125957150173368120E+10    0.120148548960700482E-01    0.588793486356735188E-01    0.585700747370719976E+00   -0.104771355968437070E+06   -0.641060743175561232E+01    1
    0.591242218017578125E+01    0.133013439178466797E+01    0.112861677530365014E+10    0.131657017527294529E+00    0.179352512955665594E+00    0.741912382841110274E+00   -0.101693150212099936E+06   -0.641260743175561654E+01    1
    0.133606472015380859E+02    0.110167980194091797E+01    0.219558548089424419E+10    0.153929409481976363E+05    0.570673948526382452E-01    0.684204235672950745E+00   -0.101413044205743252E+06   -0.641460743175561809E+01    1
    0.162596302032470703E+02    0.125607323646545410E+01    0.299166067364753246E+10    0.119235092977787081E+05    0.793972110748290966E-01    0.341042175889015198E+00   -0.894175174460061680E+05   -0.641660743175560100E+01    1
    0.166132583618164062E+02   -0.544954299926757812E+00    0.326275075279611683E+10    0.233045968606118620E+00    0.150489094853401173E+00    0.177795806527137779E+00   -0.893399566658563708E+05   -0.641860743175561765E+01    1
    0.111125860214233398E+02   -0.197514581680297852E+01    0.109886197607829285E+10    0.868230407196188159E+00    0.245212640762329098E+00    0.458083307743072488E+00   -0.834860345156862313E+05   -0.642060743175561655E+01    1
    0.173205680847167969E+02   -0.174093151092529297E+01    0.252997359064453077E+10    0.548253666784523830E+03    0.406135076284408550E-01    0.152307346463203430E+00   -0.743556910793393326E+05   -0.642260743175562077E+01    1
    0.176174592971801758E+02   -0.299818038940429688E+00    0.235333156896397400E+10    0.594562996085712184E-01    0.210454279780387887E+00    0.627781292796134927E+00   -0.743274255980549497E+05   -0.642460743175562232E+01    1
    0.431448459625244141E+01   -0.121131110191345215E+01    0.616884431184367299E+09    0.526739929154988658E+04    0.232058543562889102E+00    0.937155112624168396E+00   -0.668744324197605893E+05   -0.642660743175561855E+01    1
    0.120464887619018555E+02   -0.133861708641052246E+01    0.117776852041212153E+10    0.217174216936571050E+02    0.648991781473159668E-01    0.823798644542694136E+00   -0.647869993071223944E+05   -0.642860743175561922E+01    1
    0.105581789016723633E+02    0.174157691001892090E+01    0.116284214456301045E+10    0.523368856611400588E+04    0.232693987488746645E+00    0.897490277886390686E+00   -0.632252318321647472E+05   -0.643060743175561011E+01    1
    0.163910760879516602E+02    0.132015728950500488E+01    0.203178848311452007E+10    0.369785612958271656E+03    0.163374888896942128E+00    0.623743179440498396E+00   -0.599853810449123557E+05   -0.643260743175562411E+01    1
    0.162110452651977539E+02   -0.161823606491088867E+01    0.178332491953125596E+10    0.424988228696993519E+04    0.120972484350204464E-01    0.331805148720741239E+00   -0.571385190758300159E+05   -0.643460743175560967E+01    1
    0.110964956283569336E+02   -0.714746475219726562E+00    0.139327017133631516E+10    0.252229872151629952E+00    0.267566068768501253E+00    0.478597879409789984E+00   -0.543873544788603685E+05   -0.643660743175559968E+01    1
    0.159589080810546875E+02   -0.611277580261230469E+00    0.200737502791654158E+10    0.843656236264425807E+01    0.122611183524131764E+00    0.473411536216735818E+00   -0.511378233418271193E+05   -0.643860743175561723E+01    1
    0.110659523010253906E+02    0.172722005844116211E+01    0.128505232765071774E+10    0.232490456068314266E+01    0.232101535797119146E-01    0.704675716161727972E+00   -0.486231140095021110E+05   -0.644060743175560368E+01    1
    0.894395828247070312E+01    0.182981252670288086E+01    0.976065194448388219E+09    0.288315910922473273E+00    0.198936638236045821E+00    0.736889910697937078E+00   -0.478843459837407063E+05   -0.644260743175559814E+01    1
    0.166245326995849609E+02    0.124753952026367188E+00    0.361703696579466152E+10    0.137494522935159763E+00    0.484458440542221078E-01    0.120088452100753779E+00   -0.472213122875527042E+05   -0.644460743175559880E+01    1
    0.576886653900146484E+01   -0.100448131561279297E-01    0.229692937624766254E+10    0.182556600789003551E+04    0.703820210695266651E-01    0.697396665811538669E-01   -0.460713884069199994E+05   -0.644660743175560125E+01    1
    0.184942445755004883E+02   -0.723798513412475586E+00    0.253148516798659515E+10    0.457400922501173302E+01    0.197066329121589667E+00    0.149410554766654963E+00   -0.457735810768448064E+05   -0.644860743175560280E+01    1
    0.895414829254150391E+01    0.162053537368774414E+01    0.105578224021410525E+10    0.129811295108704162E+05    0.234689891934394823E+00    0.633356532454490639E+00   -0.457636111202561151E+05   -0.645060743175560347E+01    1
    0.155258054733276367E+02   -0.115018868446350098E+01    0.122063282535917211E+10    0.101758608785011475E+05    0.131515712738037110E+00    0.977082684636116028E+00   -0.441068745321625538E+05   -0.645260743175561124E+01    1
    0.147088251113891602E+02    0.355690717697143555E+00    0.226800489553619289E+10    0.196811438617347023E+01    0.263770828843116756E+00    0.227608641982078530E+00   -0.426610010735446558E+05   -0.645460743175560570E+01    1
    0.153563299179077148E+02    0.142053985595703125E+01    0.153450363735206032E+10    0.608026313004236799E+05    0.109173658490180958E+00    0.794245004653930664E+00   -0.384421583597045974E+05   -0.645660743175561969E+01    1
    0.830427742004394531E+01    0.123005938529968262E+01    0.133536753872920179E+10    0.181219802282157289E+05    0.227998578548431391E+00    0.253207123279571511E+00   -0.375918863640290001E+05   -0.645860743175562657E+01    1
    0.160973062515258789E+02    0.139782691001892090E+01    0.165929185357405806E+10    0.112268007212647639E+00    0.713918483257293679E-01    0.753498134016990728E+00   -0.373020171131744864E+05   -0.646060743175562191E+01    1
    0.489406776428222656E+01   -0.192036318778991699E+01    0.425198317611848176E+09    0.458433116501972340E-01    0.184271438717842101E+00    0.788877689838409446E+00   -0.342440334831681757E+05   -0.646260743175562435E+01    1
    0.172583875656127930E+02    0.564875125885009766E+00    0.126457457715291670E+07    0.172297679334527984E+02    0.532644456624984733E-01    0.873217731714248657E-01   -0.341244578460048433E+05   -0.646460743175560637E+01    1
    0.132548894882202148E+02    0.271317481994628906E+00    0.138495107295884658E+07    0.270218754839560080E-01    0.274245631694793671E-01    0.271949860453605641E+00   -0.341072575683626565E+05   -0.646660743175560970E+01    1
    0.161806726455688477E+02    0.119524598121643066E+01    0.162529699213339970E+07    0.707595252927695650E+00    0.294970085024833684E+00    0.158648318052291848E+00   -0.341058239087435140E+05   -0.646860743175563435E+01    1
    0.183412790298461914E+02    0.902292251586914062E+00    0.131053051535686012E+07    0.148472655376980123E+00    0.629543519020080572E-01    0.309508833289146412E+00   -0.341031560060716583E+05   -0.647060743175561459E+01    1
    0.144223241806030273E+02    0.218016147613525391E+00    0.159906458507440891E+07    0.159737977608408599E+02    0.251519908308982854E+00    0.103051412105560306E+00   -0.340844086215428615E+05   -0.647260743175559394E+01    1
    0.131361255645751953E+02    0.198745226860046387E+01    0.140060391585110896E+07    0.613196437702226831E+02    0.277335885167121876E+00    0.253450947999954213E+00   -0.340758398408881330E+05   -0.647460743175559195E+01    1
    0.190243644714355469E+02   -0.522925853729248047E-01    0.119902987398871919E+07    0.538606690397891302E-01    0.102838181257247918E+00    0.752785572409629844E+00   -0.340733524671880587E+05   -0.647660743175560594E+01    1
    0.178618640899658203E+02   -0.133028507232666016E+01    0.205319023310274025E+07    0.178022196392904375E+01    0.297513917684555040E+00    0.418638232350349415E+00   -0.340687258326135852E+05   -0.647860743175561193E+01    1
    0.915470981597900391E+01    0.106115627288818359E+01    0.105922197530973237E+07    0.219900495146674417E-01    0.760408633947372292E-01    0.370704704523086515E+00   -0.340676952268994864E+05   -0.648060743175561083E+01    1
    0.107263088226318359E+02   -0.386553525924682617E+00    0.110437925074449531E+07    0.234940705547324967E+03    0.374785333871841403E-01    0.395979350805282571E+00   -0.340651620510231151E+05   -0.648260743175562659E+01    1
    0.118125247955322266E+02    0.162920618057250977E+01    0.109205913181746053E+07    0.830932369741306331E+02    0.935204112529754578E-01    0.360892033576965310E+00   -0.340643663063569693E+05   -0.648460743175564058E+01    1
    0.101951694488525391E+02    0.115705633163452148E+01    0.129529397449529823E+07    0.288759394401970892E+01    0.608176410198211642E-01    0.379281830787658647E+00   -0.340629819667764532E+05   -0.648660743175563415E+01    1
