    0.450951930101501652E+01    0.511899864404810501E+00    0.901550285619909763E+09   -0.929746670086585709E+02
    0.438917847966563635E+01    0.445460090003422238E+00    0.887249105320392251E+09   -0.918479225281357827E+02
    0.444396072360570749E+01    0.452737839634430372E+00    0.866867352279962540E+09   -0.912387180917378942E+02
    0.438994021993310390E+01    0.398192036038382824E+00    0.870390734680276036E+09   -0.912189761489866271E+02
    0.434171674483336290E+01    0.445883635412396728E+00    0.872900513034924865E+09   -0.911036755372238929E+02
    0.440985323721153488E+01    0.331531250804935951E+00    0.887120796411565542E+09   -0.910542670283074642E+02
    0.441656887732301584E+01    0.533932021717015814E+00    0.871538769033000469E+09   -0.908223425600712062E+02
    0.458081162030860956E+01    0.437100402782666819E+00    0.893209146309892178E+09   -0.906976058473319426E+02
    0.455510922583525613E+01    0.400739104632281240E+00    0.892247550776215196E+09   -0.905912637379952344E+02
    0.435641440481605713E+01    0.372578045068488350E+00    0.878573603878222585E+09   -0.905808744323440749E+02
    0.447407500985633799E+01    0.409378195363158781E+00    0.895061117460365295E+09   -0.904605012450045365E+02
    0.447776320354982360E+01    0.484312797324017552E+00    0.888239662297614455E+09   -0.903936663149136166E+02
    0.439381992417904677E+01    0.411197358770623467E+00    0.863879243521671295E+09   -0.903146151353351172E+02
    0.454163492586847184E+01    0.438026331676413250E+00    0.896608320201650858E+09   -0.902838851937733295E+02
    0.434141540480812527E+01    0.365980778991906064E+00    0.867727513192131519E+09   -0.901976103321350990E+02
    0.448189821753555506E+01    0.511724602167380027E+00    0.876861400926346779E+09   -0.900300373660082016E+02
    0.442613166968982785E+01    0.460417918627859635E+00    0.882025279504060864E+09   -0.898784757738799840E+02
    0.454289460731214323E+01    0.432349443850380766E+00    0.896665356235918164E+09   -0.898002443482760100E+02
    0.436660845727437064E+01    0.449293541513098305E+00    0.872619453099311113E+09   -0.896100055905186821E+02
    0.452850873373551899E+01    0.446060164099399969E+00    0.891624411916985869E+09   -0.895906718384102305E+02
    0.445057255214198921E+01    0.492510180563138888E+00    0.876077164103960037E+09   -0.894911492245517195E+02
    0.448676289353303837E+01    0.407670382021645850E+00    0.882447509739213228E+09   -0.893842995168611623E+02
    0.438021833766400981E+01    0.417734748251774590E+00    0.876407209528178692E+09   -0.893306720002102139E+02
