

    0.129574967323060998E-98    0.505563876291369638E+03    0.193115755769556188E+02    0.285810018055753901E+00    0.184427629111491108E+10    0.215118772172127194E+03
    0.134339876722977451E-98    0.505487649550772289E+03    0.214213122284344237E+02    0.141167899442871558E+00    0.200449346589473796E+10    0.119029091660969485E+03
    0.142021942525442653E-98    0.505372432374168852E+03    0.193134099328415445E+02   -0.195065052318655674E+00    0.195009377986541009E+10    0.226340971896538258E+04
    0.221059954215621058E-98    0.504483527613610249E+03    0.211966671817281131E+02   -0.901356603194329864E-01    0.193536738669465065E+10    0.481780251959256930E+04
    0.235519452375225561E-98    0.504352808494420628E+03    0.220551430874132919E+02    0.549310831606710792E-01    0.171329814902001929E+10    0.444050104854239908E+05
    0.238972943996182923E-98    0.504319694834177085E+03    0.208852626347974564E+02   -0.263075366754391027E+00    0.204132426215371084E+10    0.379685336804189355E+05
    0.321512421065226687E-98    0.503722323159830125E+03    0.207794497470421113E+02   -0.808531750913950020E-01    0.164294182078823447E+10    0.714124791585802304E+05
    0.503654389999086625E-98    0.502820614917711225E+03    0.190281243578546793E+02   -0.340425543268665365E-01    0.174978590398131943E+10    0.168484406475037349E+04
    0.602429708617023649E-98    0.502458453530424094E+03    0.174639162391053482E+02   -0.578173489445443778E-01    0.174215149121130967E+10    0.967239754949332200E+04
    0.619900587942141049E-98    0.502397277268841663E+03    0.228740507678239382E+02    0.116949688272372399E+00    0.208699419366963482E+10    0.108480865645978702E+05
    0.800239337244665830E-98    0.501882573806188248E+03    0.214777962482465092E+02   -0.672809746816511733E-01    0.209559809786481190E+10    0.553406077789737992E+03
    0.980880770327475975E-98    0.501471493688615965E+03    0.220186847063397195E+02    0.252716198906631107E+00    0.211924062143372941E+10    0.429557984746911534E+05
    0.111248120021176681E-97    0.501215699284726895E+03    0.192152490854923670E+02   -0.140445774138399315E+00    0.182654832651704741E+10    0.237879422351003655E+03
    0.122076223242057433E-97    0.501025934068538618E+03    0.221128817147618122E+02   -0.955894868843820689E-01    0.219772964181195164E+10    0.746762169963628639E+04
    0.158487696535791138E-97    0.500499871397312802E+03    0.247864619260095544E+02   -0.249161264278605188E+00    0.208523511865736270E+10    0.815592565447388770E+05
    0.273318318754595577E-97    0.499405951091770362E+03    0.191532342396469559E+02   -0.863760384222693745E-01    0.194917704924421406E+10    0.121003472060759449E+03
    0.280233826969541459E-97    0.499351976627181671E+03    0.219027981554159012E+02   -0.125078874078800695E+00    0.198325212247812629E+10    0.303117750278475105E+05
    0.394779450485985406E-97    0.498662570817634219E+03    0.185273904070625797E+02    0.337130197789594632E+00    0.169278883319458961E+10    0.351578539957416288E+05
    0.537370683435118571E-97    0.498041849044966511E+03    0.224404451362008750E+02    0.152404357921408717E+00    0.206568972322932291E+10    0.103167966468099985E+05
    0.658768469244427447E-97    0.497630481056629492E+03    0.198182532651241488E+02   -0.135423543364172616E-01    0.186154463144958377E+10    0.226589955657903488E+03
    0.664955742870753753E-97    0.497607784356427715E+03    0.213389129282234578E+02    0.806179527122097284E-01    0.202638059723209977E+10    0.640776281688467134E+05
    0.807203593757746548E-97    0.497216073486846881E+03    0.198615660013262243E+02   -0.539670195492547577E-02    0.208618562936148715E+10    0.150004278891315880E+04
    0.897985660191023424E-97    0.496998917130026314E+03    0.218931868283294762E+02    0.146845650000811290E+00    0.213946481932511353E+10    0.231708126676771826E+04
    0.135032708756446230E-96    0.496179021070821022E+03    0.234764489852412090E+02    0.260043498833297804E-01    0.230272675936502790E+10    0.192794832296481400E+05
    0.144737390211334105E-96    0.496036213146370528E+03    0.224762688512069744E+02   -0.171593226005416710E+00    0.194282146161539626E+10    0.163406494550399002E+05
    0.178643225392060741E-96    0.495611273817911410E+03    0.225683351605674929E+02   -0.192632887793987351E+00    0.199637931126730466E+10    0.760766707744556625E+05
    0.245546922435873377E-96    0.494971079025060703E+03    0.206961253673607075E+02   -0.116074806835820610E+00    0.213117145587050700E+10    0.134865019000367047E+05
    0.273009136215053130E-96    0.494755044621945501E+03    0.212644170950482660E+02    0.603497578229941212E-01    0.216124092198074436E+10    0.720173777129081941E+03
    0.277008376066215342E-96    0.494721959654701152E+03    0.185251008206911862E+02   -0.186927690029456528E+00    0.192350424981094098E+10    0.681248745753475191E+03
    0.301763526403317203E-96    0.494546767772181965E+03    0.223925840478639522E+02   -0.396395261965665213E-04    0.169891355779112411E+10    0.845900402042133646E+05
    0.439784689786458392E-96    0.493789484611671242E+03    0.202369669401098626E+02    0.136351323983326722E+00    0.208417930717623234E+10    0.463689854839036002E+03
    0.523200527600882140E-96    0.493438125526065903E+03    0.195693442194929226E+02    0.806672846466955917E-01    0.203816463254415083E+10    0.127097931057394999E+05
    0.539480033274140420E-96    0.493372843594520191E+03    0.239848120347787415E+02    0.164218748869405573E+00    0.185744161720954847E+10    0.466871076409782763E+05
    0.542876547250448478E-96    0.493356291261263095E+03    0.199631526630563734E+02    0.166308377600710600E+00    0.188116075993277454E+10    0.524968597304598916E+03
    0.557489871755847626E-96    0.493299166471343597E+03    0.189537021906396888E+02   -0.189389168613107728E-01    0.183050933762182713E+10    0.351295493934146725E+05
    0.116380849628872766E-95    0.491823148957839066E+03    0.217992510826373582E+02   -0.106455202175988362E+00    0.203459772843352556E+10    0.231750398539605740E+05
    0.208572989048153348E-95    0.490652306862472187E+03    0.213362421696456366E+02    0.809534386312567023E-01    0.198771095952087569E+10    0.324706429869305452E+03
    0.216458333894388839E-95    0.490574088805631050E+03    0.197407316002139552E+02    0.297760525302095402E-01    0.182800602373794484E+10    0.110234136979728589E+03
    0.265781489349577052E-95    0.490159535952024044E+03    0.193362945896718230E+02   -0.125842626283796832E+00    0.197539707132926130E+10    0.206647612391005822E+03
    0.279997459578710521E-95    0.490051323896795850E+03    0.229961132471807908E+02    0.295169867137374808E-01    0.225153502013156319E+10    0.125356352731657262E+05
    0.318477742452953157E-95    0.489789779776861678E+03    0.197447313028206999E+02    0.141555812156340721E+00    0.199797631666377759E+10    0.332732658859739240E+05
    0.325067223635012002E-95    0.489744820951396150E+03    0.190283665247060760E+02    0.171416485149844533E+00    0.172944500853556728E+10    0.960349599691082039E+04
    0.493828556148950072E-95    0.488904508147943261E+03    0.218761875728133006E+02    0.178160819639812118E+00    0.212712643064118648E+10    0.264344600625598378E+04
    0.541927966979108916E-95    0.488714618776476186E+03    0.245096165329773044E+02    0.231799322073998226E+00    0.232375005549440336E+10    0.311891232561193210E+05
    0.776702677250969025E-95    0.487990769712433803E+03    0.202904449978630304E+02   -0.566615571125232975E-01    0.195967251683803391E+10    0.102058503652802926E+03
    0.907764971018801591E-95    0.487674913951974759E+03    0.187103513301254338E+02   -0.446035488980687234E-01    0.189755635977502251E+10    0.701074433634041270E+04
    0.107088469406655828E-94    0.487340404151754171E+03    0.182917357553092366E+02   -0.192901344470547187E+00    0.180039359858818674E+10    0.114611315780549830E+05
    0.109371967981210951E-94    0.487294205525239931E+03    0.180671170038509175E+02    0.131172628482508102E+00    0.189001895305412459E+10    0.123351613081011237E+03
    0.113246586134857971E-94    0.487220579532389308E+03    0.244026976936094897E+02   -0.172731394144769013E+00    0.211444330751218724E+10    0.279588269448791580E+05
    0.122539125171166970E-94    0.487058854034911121E+03    0.171997503845488069E+02   -0.808039309380070847E-02    0.171701389714110374E+10    0.719061785838669039E+04
    0.131353889932505206E-94    0.486915924509777255E+03    0.192430844979667590E+02    0.113426935503051496E+00    0.182653993573925209E+10    0.526801783760535545E+05
    0.222662135655543924E-94    0.485856403699579346E+03    0.197537105441806133E+02    0.802404446755744516E-02    0.205486244800043702E+10    0.228949009345745480E+03
    0.268372888256414500E-94    0.485478959996121716E+03    0.185764195755184573E+02   -0.629511611295878737E-01    0.176785621498705077E+10    0.956374239005608979E+04
    0.349191836861291367E-94    0.484948471877185000E+03    0.220308153293796067E+02    0.163044216293783961E-01    0.212501956781520414E+10    0.136372131415362469E+04
    0.504122177183631701E-94    0.484210077463716743E+03    0.208168837266368705E+02    0.202277303334437164E+00    0.203834439168279862E+10    0.366785358093953562E+03
    0.584061114945544559E-94    0.483911703518733077E+03    0.221328192468401710E+02   -0.122813861064820173E+00    0.203698650086997557E+10    0.146636262411466105E+05
    0.656185112925241435E-94    0.483674828904247931E+03    0.188998916813634068E+02   -0.577571680196289350E-01    0.176190210762004447E+10    0.267220655380658400E+03
    0.743991035785726847E-94    0.483419656799026825E+03    0.211871289597906980E+02    0.113716175403652642E+00    0.200531373624961329E+10    0.434547356109102566E+03
    0.778421165721258769E-94    0.483325179327559113E+03    0.182698448557228303E+02    0.455859408146324085E-01    0.163107689391723108E+10    0.500529050803078644E+05
    0.974869387291041882E-94    0.482871107770654930E+03    0.245992519068012143E+02    0.302310626673934379E+00    0.177911422010008407E+10    0.759859816274279874E+05
    0.100756403595560798E-93    0.482801133069073387E+03    0.202897903691115857E+02    0.156789220440531452E+00    0.189307409066793895E+10    0.275936347500051261E+04
    0.101907947759502834E-93    0.482774404719480913E+03    0.222948286253346311E+02    0.165238017817726401E+00    0.173829816165745354E+10    0.438410695244004091E+05
    0.124018924873685172E-93    0.482377676237391881E+03    0.197839117944568201E+02   -0.330017750766078422E-01    0.203819831088818932E+10    0.477698758107707022E+03
    0.125857583668638548E-93    0.482344242626510095E+03    0.201257486478834871E+02    0.215505617801756699E+00    0.193928547931373572E+10    0.114100287953203624E+05
    0.149010099601553779E-93    0.482002516412791465E+03    0.192326891823610282E+02    0.207761149259631850E+00    0.163639753360886979E+10    0.654921977951345616E+05
    0.181545934078548133E-93    0.481603527181193442E+03    0.178300079431844019E+02    0.111038449078954216E+00    0.184114415047241187E+10    0.323129602941890971E+04
    0.216446319583653879E-93    0.481247859444803794E+03    0.172526496640670750E+02    0.122696617326042201E+00    0.170043617619216442E+10    0.732395958460320708E+04
    0.384169292646196487E-93    0.480096377941807759E+03    0.206920442918616025E+02    0.166601315327350008E+00    0.198333584243920898E+10    0.556758980997550339E+03
    0.410746840370396921E-93    0.479958590456118600E+03    0.213215645837979793E+02   -0.227324552419247539E+00    0.172121139286746216E+10    0.744345726096398721E+05
    0.446529309272120548E-93    0.479787534504351640E+03    0.199993879166330046E+02   -0.466603703605983355E-02    0.161079277961943769E+10    0.440640434314793747E+05
    0.621087318959910068E-93    0.479123601220629212E+03    0.190957589251900899E+02    0.234272051761584166E+00    0.187806030064633560E+10    0.612530123473163940E+03
    0.852685832187802916E-93    0.478485762244462705E+03    0.216660921426104203E+02   -0.102414287963803474E-01    0.205269994512741327E+10    0.195407956714297120E+04
    0.945704826210813593E-93    0.478274683590550410E+03    0.249867319430244486E+02    0.502170418074321390E-02    0.180874706843839788E+10    0.686046021888201503E+05
    0.187581909117681876E-92    0.476900943201926452E+03    0.205971915004485240E+02    0.140340384527039674E+00    0.212025011877699804E+10    0.560839451697684399E+04
    0.313555218043719828E-92    0.475869423441873607E+03    0.219293271488953962E+02    0.819928295431395782E-01    0.199300228308359385E+10    0.103492014844335063E+05
    0.545872343782630739E-92    0.474756604107595649E+03    0.178679263362086616E+02   -0.116346029963642295E+00    0.174909580793309927E+10    0.112961868812609373E+05
    0.592358018638536690E-92    0.474589151972614729E+03    0.230468705476188198E+02   -0.515172524757172567E-01    0.227514217638012362E+10    0.302545780522519344E+05
    0.762118842079978738E-92    0.474081169390699642E+03    0.190371421385810820E+02   -0.140720176078275472E+00    0.178109726974764061E+10    0.220110522817191679E+03
