    0.223197102906064266E+02    0.577291798148209523E-01    0.191676888216342425E+10    0.592885442168781155E+05   -0.308186676090525999E+02
    0.231202171380462005E+02    0.112410941284355914E+00    0.199228646406242847E+10    0.505062115371689652E+05   -0.298856044916442727E+02
    0.229907479206582082E+02    0.384266293180335339E-01    0.191307024063041687E+10    0.632160919244126490E+05   -0.298809258218112106E+02
    0.226745596934211164E+02   -0.146215550911232839E-01    0.195994690424831843E+10    0.590403984343425982E+05   -0.295753320067841088E+02
    0.232457046386290749E+02    0.521138841067880776E-02    0.194183332014720154E+10    0.599092801166574209E+05   -0.290932089405680969E+02
    0.227098023045044570E+02    0.158590150416719311E+00    0.200658022546148086E+10    0.525391540153445167E+05   -0.290072708753132389E+02
    0.227512754057359423E+02    0.135741175208828224E+00    0.193260834791486025E+10    0.609182331236695100E+05   -0.289862643146491514E+02
    0.220943673529159703E+02    0.760323691079527464E-01    0.194970546917031503E+10    0.464495003951256876E+05   -0.287957415516378958E+02
    0.222244901428153661E+02    0.647538004960530600E-01    0.191949244547450876E+10    0.556656958583685118E+05   -0.285476359830478756E+02
    0.223844045863919234E+02   -0.132952903785614751E-01    0.195198589181428027E+10    0.536735283778035155E+05   -0.284069897688649853E+02
    0.222141021120180255E+02    0.262143549126392372E-02    0.196306848543762708E+10    0.481229355820430501E+05   -0.282660070019981013E+02
    0.222637650344397571E+02    0.104203307426839586E+00    0.194629565877548432E+10    0.545152443138212548E+05   -0.282395692622444159E+02
    0.230059435140326727E+02   -0.356140362566037538E-01    0.193700068189311957E+10    0.640007367470156314E+05   -0.280702863408012284E+02
    0.229738052074196162E+02    0.105924970236628724E+00    0.202028223581516480E+10    0.481117374351596154E+05   -0.278521895715728149E+02
    0.223519644722486852E+02    0.135207922430922167E+00    0.191549807422912240E+10    0.542217981856462211E+05   -0.278314964309846573E+02
    0.234865659888425071E+02    0.796626987989590418E-01    0.199286184548213148E+10    0.623371584028801735E+05   -0.277866097868155535E+02
    0.226911454414451690E+02    0.933722886537573515E-01    0.199453560034448457E+10    0.482014365113678359E+05   -0.276620589441976144E+02
    0.230190376676978943E+02    0.103940500737699892E+00    0.193349990152222133E+10    0.554135616149238558E+05   -0.275284719014028241E+02
    0.226525518485156567E+02   -0.668932796010306419E-01    0.198142690482422924E+10    0.481300310721016285E+05   -0.274924168589524029E+02
    0.235815579976485026E+02    0.559311218382632092E-01    0.203755454136636996E+10    0.553735544620643486E+05   -0.274568268858762110E+02
    0.223785040980452976E+02    0.360819170035071579E-01    0.193436521665573859E+10    0.502748004971647824E+05   -0.274453359659348664E+02
    0.232065512372519045E+02    0.546576512257619385E-01    0.198416480798633957E+10    0.630858157498137007E+05   -0.274165196808511951E+02
    0.238653904185203345E+02   -0.558919197992402417E-02    0.203403811511138129E+10    0.607551973454318795E+05   -0.273916740480600112E+02
    0.233440653257711261E+02    0.585807668302678053E-01    0.199028924340779757E+10    0.522546425188271896E+05   -0.273638280212503524E+02
    0.226465627172672654E+02    0.711945267244562530E-01    0.191906673859354377E+10    0.584726372987095674E+05   -0.273179370775861443E+02
    0.224110171935707285E+02    0.110876565608329258E+00    0.192253118743067074E+10    0.517224914512136456E+05   -0.272724776805031155E+02
    0.229360235996592010E+02    0.357778312964391887E-01    0.195177848564254427E+10    0.548365203456075615E+05   -0.272209217574314195E+02
    0.238385020126279699E+02    0.245092356933334088E-01    0.201395030677742529E+10    0.632459124040392198E+05   -0.271290938989633652E+02
    0.232458954605232542E+02   -0.128905211573719924E-01    0.199179437126386952E+10    0.525265597289048455E+05   -0.271187565876624319E+02
    0.225940473217881959E+02    0.434979642774901976E-01    0.192525828364885354E+10    0.565487083489930155E+05   -0.271023377225494215E+02
    0.238921818864424793E+02   -0.132218784003761414E-01    0.198518407575168800E+10    0.651523572761619507E+05   -0.269650315982204312E+02
    0.238947953452909871E+02   -0.938737780246512443E-02    0.201406114184834671E+10    0.600110496230442513E+05   -0.269496936362925474E+02
    0.237380245346791909E+02   -0.779738218546555117E-02    0.198428216540138721E+10    0.613813093565457020E+05   -0.269393175072583233E+02
    0.233150850113976880E+02   -0.552311677227024234E-03    0.193891841878920364E+10    0.636209165390237613E+05   -0.269280128688579197E+02
    0.222997931673012886E+02    0.860899028248951481E-02    0.196916745519411469E+10    0.487267502335848621E+05   -0.269274294622838113E+02
    0.222679074518324072E+02    0.100976987256371942E+00    0.194171908011333656E+10    0.482468398723390565E+05   -0.269153570890713993E+02
    0.228870371841255356E+02    0.429157021201369560E-01    0.193776220578994536E+10    0.597865419033674989E+05   -0.268771748465808642E+02
    0.222349336683224585E+02    0.108592181184008041E+00    0.194193273738882518E+10    0.466952473256224766E+05   -0.268762827184476194E+02
    0.231130079608069288E+02    0.273928541255230584E-01    0.202742061896064878E+10    0.542712031861630603E+05   -0.268755570433172863E+02
    0.221961012274514147E+02    0.116155670175006165E+00    0.193969357276184106E+10    0.471372810762824520E+05   -0.268341814285539115E+02
    0.228977443992000751E+02    0.521823023719250045E-01    0.192511079749858928E+10    0.590195157778646317E+05   -0.267378830394496276E+02
    0.222724183578326596E+02    0.721888769589202894E-01    0.194806254608524346E+10    0.482109775658548897E+05   -0.266917940787697567E+02
    0.229391469490632005E+02    0.380883212604903321E-01    0.196315022602546954E+10    0.527900768945200107E+05   -0.266873247904635527E+02
    0.228893941208708362E+02    0.104763627650925173E+00    0.193494233720054436E+10    0.568627364439425801E+05   -0.266779842461043053E+02
    0.227713933468750156E+02    0.796696237172707100E-01    0.192288145063793159E+10    0.573793253669924525E+05   -0.266685381869709914E+02
    0.222616654378948127E+02    0.114839717684013465E+00    0.192441717328462696E+10    0.532452210800180401E+05   -0.266578788370894095E+02
    0.234727852281533451E+02    0.120279269164313973E-01    0.197765266779797983E+10    0.654170369242342858E+05   -0.266456289962384751E+02
    0.228124816391769407E+02    0.261457368903137422E-01    0.197293583807130384E+10    0.592945672215069280E+05   -0.265727559631908150E+02
    0.227740477573657678E+02    0.549500868213037563E-02    0.194435860687403750E+10    0.567245080244452110E+05   -0.265496648765121463E+02
    0.228963615172078647E+02    0.164718300217071345E+00    0.196602504163178086E+10    0.536188548939782413E+05   -0.265486558120551948E+02
    0.224564437961757157E+02    0.411100711353284964E-01    0.192496732311066699E+10    0.557706143075357541E+05   -0.265246220169378120E+02
    0.231522198136680259E+02    0.362602346297045131E-01    0.193304880533538127E+10    0.620977280611540045E+05   -0.265001334485364204E+02
    0.235444254236749231E+02    0.146476707283031971E-01    0.197715900150381851E+10    0.621844644764184050E+05   -0.264781218125027991E+02
    0.227984977680908223E+02    0.154988868378202582E+00    0.197292958153515530E+10    0.553442006059232808E+05   -0.264657649883227037E+02
    0.226455665310648797E+02    0.107324052229627043E+00    0.193119075131075668E+10    0.606023991140341604E+05   -0.263755364778632924E+02
    0.225691367751455800E+02    0.423533481207023499E-01    0.195726700567919302E+10    0.502770218024914720E+05   -0.263657257593988383E+02
    0.231714702214827639E+02   -0.391666192516577638E-01    0.194893269599444914E+10    0.643096798513721005E+05   -0.263630162165894149E+02
    0.222809852885035120E+02    0.105111477428785349E+00    0.195009017844444919E+10    0.531935468089205679E+05   -0.263589466414806175E+02
    0.221301262523232367E+02    0.123949283213420358E-01    0.192470455905317116E+10    0.527390677991600314E+05   -0.262857920879171445E+02
    0.226063334008969541E+02    0.328697920746456873E-01    0.195440284676277065E+10    0.588491593201873038E+05   -0.262745918673466079E+02
    0.237497266215247365E+02    0.141842985319906134E+00    0.199974489614207125E+10    0.616993953798167713E+05   -0.262649198849141143E+02
