    0.375896083732424595E+05    0.884363837315865209E+00   -0.105852656645986976E+02
    0.376120055812268838E+05    0.882957129854687106E+00   -0.897051229374248393E+01
    0.376882683054940717E+05    0.882253678823723742E+00   -0.893551883653517542E+01
    0.377097928748721097E+05    0.884831033222338470E+00   -0.877472316362173466E+01
    0.377016899152425831E+05    0.883894046835031699E+00   -0.843091952664177313E+01
    0.376219411746155238E+05    0.883192120980221484E+00   -0.839264802562216694E+01
    0.376387571826587300E+05    0.883191943106842126E+00   -0.810208757831066251E+01
    0.376824740418732690E+05    0.883190530373165417E+00   -0.801306521791672033E+01
    0.377214557163852514E+05    0.883658815656790164E+00   -0.786737672290601431E+01
    0.376943885661514942E+05    0.883659830862769557E+00   -0.771631834163890140E+01
    0.376863720979850186E+05    0.884361977090127982E+00   -0.764366308209984346E+01
    0.376612578294825798E+05    0.884596593358096372E+00   -0.758498405584178848E+01
    0.376281101147758891E+05    0.882254304360783892E+00   -0.740779348406463178E+01
    0.376165583879074256E+05    0.884129310442259286E+00   -0.729847802922438493E+01
    0.375865624126324547E+05    0.883192143275575048E+00   -0.728058154755976616E+01
    0.376896648700127625E+05    0.883425570337774579E+00   -0.725758881294853264E+01
    0.377014678946624845E+05    0.883424672686467849E+00   -0.724063168613305042E+01
    0.376861714590614429E+05    0.884361995504159948E+00   -0.719460009448670856E+01
    0.376294914829942500E+05    0.884831450925520846E+00   -0.711637147091693389E+01
    0.377013716843947914E+05    0.884596845780813323E+00   -0.707842427598080004E+01
    0.377058482484349588E+05    0.883190403555499604E+00   -0.700822650025447746E+01
    0.376167871044338390E+05    0.883660723585360963E+00   -0.685972144876448198E+01
    0.377145999941398259E+05    0.884596587888953456E+00   -0.684003533768767191E+01
    0.376095314124460274E+05    0.884597510256506014E+00   -0.683958929796569048E+01
    0.375913972284972042E+05    0.883426505653502225E+00   -0.677443175191459446E+01
    0.377256073650080652E+05    0.883893487437362846E+00   -0.676335512322745203E+01
    0.377154682660464750E+05    0.884830523076719944E+00   -0.674292990589958308E+01
    0.376923930965574764E+05    0.884596286521821651E+00   -0.672987718422829673E+01
    0.376113604646121457E+05    0.882488860579291434E+00   -0.667754958767376294E+01
    0.376171595199566218E+05    0.884363533772585919E+00   -0.665221596376898283E+01
    0.376407560226776550E+05    0.882488803304669833E+00   -0.661364243905722127E+01
    0.376973188313642459E+05    0.884830605224946054E+00   -0.659873760589513036E+01
    0.375935737707537846E+05    0.883426181897286944E+00   -0.658137493823592035E+01
    0.377248173900340480E+05    0.884127794833404979E+00   -0.657338176131253960E+01
    0.376784935627599916E+05    0.885065164233730828E+00   -0.653719546861369771E+01
    0.376859986942780233E+05    0.882956917688216048E+00   -0.652814804464823339E+01
    0.376755662882487886E+05    0.883893505010184932E+00   -0.651770685851371390E+01
    0.376439032877833524E+05    0.884129038527174504E+00   -0.649942411932375208E+01
    0.376862577316039169E+05    0.883894215138018580E+00   -0.648112299009017701E+01
    0.376200186849556412E+05    0.883192059296278753E+00   -0.644264289809572688E+01
    0.376803803411252738E+05    0.885065595373428882E+00   -0.639120916877674805E+01
    0.376666054263389451E+05    0.883191545448759552E+00   -0.638796811396953412E+01
    0.376029572226073506E+05    0.884129314151505752E+00   -0.636760444286741212E+01
    0.376846490170406105E+05    0.884127724883719379E+00   -0.634649436241771348E+01
    0.376023593683537983E+05    0.884363386548674968E+00   -0.627777694586117541E+01
    0.377208807122500220E+05    0.884127503372253876E+00   -0.620904490689205346E+01
    0.376205748517438333E+05    0.884831796822038386E+00   -0.620576661231527282E+01
    0.377267392861620101E+05    0.883893356520676354E+00   -0.620352568387368120E+01
    0.376514178161738528E+05    0.882488643682521334E+00   -0.612221827675455721E+01
    0.376817556866321756E+05    0.882956362300734932E+00   -0.612014670153721774E+01
    0.377202030433436666E+05    0.884596229025419345E+00   -0.606532914896894848E+01
    0.376728701517364025E+05    0.883191444518439894E+00   -0.603517655966420730E+01
    0.376248860991520269E+05    0.882488632154127428E+00   -0.596123717661771302E+01
    0.377031991187148742E+05    0.883893285189059852E+00   -0.589721201872909262E+01
    0.376200215385558622E+05    0.884128607153871648E+00   -0.589265863092811415E+01
    0.376430653772076694E+05    0.884129021668238702E+00   -0.583509688976111907E+01
    0.375968311974767639E+05    0.883192086284723232E+00   -0.576601026073439193E+01
    0.376443510589733414E+05    0.882488700879404453E+00   -0.576373901371371389E+01
    0.376785141720378815E+05    0.884127809803620712E+00   -0.575258201820393555E+01
    0.376489805498021888E+05    0.884363227973606669E+00   -0.574335873251478368E+01
    0.376740046574256558E+05    0.882722694055269597E+00   -0.572957787720248568E+01
    0.376883245708104587E+05    0.883425527659652765E+00   -0.569902181105397432E+01
    0.376251484936629131E+05    0.884831786674789567E+00   -0.568626977923434218E+01
    0.376740298329492653E+05    0.882957066228080567E+00   -0.568329166798285979E+01
    0.377103121046550659E+05    0.884127561879785917E+00   -0.565668646309022272E+01
    0.376782985250892089E+05    0.883659994836832663E+00   -0.564075467492447480E+01
    0.376987778190663594E+05    0.884362555094483915E+00   -0.563904294045246424E+01
    0.376676721622572877E+05    0.884831506494151543E+00   -0.562480615545665685E+01
    0.377212621723350676E+05    0.883659039963249238E+00   -0.558964108795048631E+01
    0.377234431379251328E+05    0.884127648905381203E+00   -0.553804839521617343E+01
    0.376813274490365075E+05    0.884362110410004787E+00   -0.553410678284854018E+01
    0.377147162690236291E+05    0.884596463823017376E+00   -0.552328303902879902E+01
    0.377013857765220018E+05    0.884830663432081610E+00   -0.546928779771004692E+01
    0.377195396886262388E+05    0.884361913943369382E+00   -0.546278063976564532E+01
    0.376151885520826982E+05    0.884597574670772380E+00   -0.545721135002967728E+01
    0.377053833168000638E+05    0.884596265878279775E+00   -0.543442887507002848E+01
    0.376552046311361337E+05    0.885065802164128446E+00   -0.542283551387490537E+01
    0.376932762942912595E+05    0.883893380543059215E+00   -0.540357698396520192E+01
    0.376243502928829184E+05    0.884129167253111747E+00   -0.540244997312170216E+01
    0.376654428293913224E+05    0.883893658897577317E+00   -0.539594849221393780E+01
    0.376159631435011615E+05    0.884597526387822852E+00   -0.539401967345365918E+01
    0.377205633186976338E+05    0.884362011081392674E+00   -0.538538524141319108E+01
    0.376371934209283063E+05    0.882723153662445914E+00   -0.536623752118312058E+01
    0.376001187394942172E+05    0.883660418896915156E+00   -0.535690920486850963E+01
    0.376568239262012212E+05    0.884596744262380996E+00   -0.535617446453525403E+01
    0.376704855080077978E+05    0.884830936171649540E+00   -0.535111865978774581E+01
    0.376377991610574318E+05    0.883659719567542856E+00   -0.533983114675322312E+01
    0.376318452137457207E+05    0.884362770319986335E+00   -0.533570486196927352E+01
    0.376042369547089620E+05    0.883894637474399225E+00   -0.532726402665855403E+01
    0.376212735675957156E+05    0.884362962598895019E+00   -0.532545063084563175E+01
    0.377110300979871099E+05    0.884361905153202010E+00   -0.532428633713497312E+01
    0.376494693628083478E+05    0.884831680136062504E+00   -0.529391114013513953E+01
    0.376495323265503903E+05    0.885065794121968952E+00   -0.528414265456359900E+01
    0.376442387145548055E+05    0.882488393123791126E+00   -0.526544863238822902E+01
    0.376040907321756604E+05    0.882957548894531929E+00   -0.524236286527850837E+01
    0.376301026621004567E+05    0.883191269585710148E+00   -0.523511779444423730E+01
    0.376739115008150402E+05    0.883425725050008825E+00   -0.523286808712533436E+01
    0.377208346048660678E+05    0.883893331889075817E+00   -0.522517986002807255E+01
    0.376559600783362839E+05    0.882488264834663694E+00   -0.520863736653710774E+01
    0.376104906853161156E+05    0.883192051899934327E+00   -0.519870313186022415E+01
    0.376953200563753708E+05    0.882956648376049924E+00   -0.519157457029052516E+01
    0.376866169039145389E+05    0.882722388433653804E+00   -0.518682264014067940E+01
    0.376118127215605055E+05    0.883192044515691332E+00   -0.517111913720101590E+01
    0.376694442331648170E+05    0.884597223988686454E+00   -0.517080439919726942E+01
    0.376117787705425289E+05    0.884129214046286305E+00   -0.515853599258968920E+01
    0.376582609101349735E+05    0.884831585851146851E+00   -0.515663443303064994E+01
    0.375975076657261379E+05    0.883660604675888139E+00   -0.514976464250525900E+01
    0.376641409477003981E+05    0.884363030475107892E+00   -0.514474933165940840E+01
    0.376581068535938757E+05    0.885065741790447280E+00   -0.514447410635434377E+01
    0.375985783678272128E+05    0.883426353848385637E+00   -0.514147646034214567E+01
    0.376633008031877980E+05    0.884596670977297772E+00   -0.513532466387108943E+01
    0.376641378792750475E+05    0.883191527003463484E+00   -0.513521939501625457E+01
    0.376738535599866227E+05    0.883190728960070670E+00   -0.513077001826860712E+01
    0.376628555070830771E+05    0.882722826203957145E+00   -0.512481466423920828E+01
    0.376109988740447807E+05    0.884363238371074889E+00   -0.510729123177026434E+01
    0.376785895768396658E+05    0.883190686289847648E+00   -0.510029475531437981E+01
    0.376303592784970097E+05    0.882723197892330558E+00   -0.509650706314034974E+01
    0.376825026413681335E+05    0.884596458467679647E+00   -0.507863892453278876E+01
    0.376128688465102241E+05    0.883425849760589244E+00   -0.507680069224263431E+01
    0.377102482756964819E+05    0.883659019668441958E+00   -0.506885147065107056E+01
    0.376888461476927987E+05    0.883190606729697625E+00   -0.506138497464529458E+01
    0.376052898608282630E+05    0.883894952677665935E+00   -0.502921804914202042E+01
    0.376084872590001542E+05    0.882957438357782065E+00   -0.502901670559484426E+01
    0.376126971756552230E+05    0.884363193404516190E+00   -0.501888015704082324E+01
    0.376100599523366764E+05    0.884363315827518703E+00   -0.501887988045637812E+01
    0.376269071719271378E+05    0.882722851802084763E+00   -0.498896813794930960E+01
    0.376662896900858759E+05    0.883190812903660305E+00   -0.497952270393019525E+01
    0.376139856743395067E+05    0.884363159628917983E+00   -0.497936059919722585E+01
    0.377147869034069081E+05    0.883659285061804023E+00   -0.497470674173269245E+01
    0.376047765803345537E+05    0.883192038872029794E+00   -0.497088600985326767E+01
    0.376831237387009169E+05    0.884597026657430119E+00   -0.495808039823421698E+01
    0.376008067670828605E+05    0.883894820213503962E+00   -0.495420371260450842E+01
    0.376166960177725196E+05    0.884129184624681597E+00   -0.494572287451147297E+01
    0.377168788628110851E+05    0.883893318808964046E+00   -0.493544034512723506E+01
    0.376887444015285218E+05    0.884830782717937803E+00   -0.492351066849520169E+01
    0.376175628835707248E+05    0.882723054726504253E+00   -0.490973818228159775E+01
    0.376838947637304809E+05    0.882956417452508746E+00   -0.490919985003836334E+01
    0.377125162545909770E+05    0.884596410867933280E+00   -0.489910982278934970E+01
    0.376949504960331760E+05    0.882956384822687679E+00   -0.489605099401999855E+01
    0.377020650655107747E+05    0.883659058919996632E+00   -0.488873915122136093E+01
    0.376809510375601531E+05    0.884597054330836352E+00   -0.488571077404150689E+01
    0.376288120001582793E+05    0.883425583453997576E+00   -0.488075316009789884E+01
    0.376910642093519054E+05    0.883893422797861983E+00   -0.487479959890312209E+01
    0.376552531611355662E+05    0.882488330675863519E+00   -0.487150003593741143E+01
    0.376502181238124977E+05    0.882488378486583347E+00   -0.486729060264862490E+01
    0.377172194013271437E+05    0.883659134809451907E+00   -0.485659311505212443E+01
    0.376537448052953841E+05    0.883425972490747946E+00   -0.485393784235336678E+01
    0.377090832310071855E+05    0.883659423008286149E+00   -0.485223193595372138E+01
    0.376585201618712381E+05    0.883191587674953316E+00   -0.485176396703098600E+01
    0.377189356071280563E+05    0.883893441561801496E+00   -0.484772757228598739E+01
    0.376726499468013790E+05    0.884128633908063954E+00   -0.484541224721600017E+01
    0.376380160808136498E+05    0.882488607619295262E+00   -0.484148312669933212E+01
    0.376194524256761069E+05    0.882723017251709985E+00   -0.484007374920899824E+01
    0.377169571744847854E+05    0.884362027084887536E+00   -0.483253651779379823E+01
    0.376073073200820072E+05    0.882957511377236992E+00   -0.482799457284956723E+01
    0.376016334359919492E+05    0.883191928443058827E+00   -0.481692917228378814E+01
    0.376598354154667832E+05    0.885065642548638620E+00   -0.480822756208428714E+01
    0.376854042781175012E+05    0.884127782015586505E+00   -0.480265671776219349E+01
    0.376952028345204308E+05    0.883425365706459131E+00   -0.480231730349291297E+01
    0.376845116839093316E+05    0.884831223434144776E+00   -0.479971905010223843E+01
    0.376938493150005452E+05    0.883893404879171785E+00   -0.479023505937744609E+01
    0.376639174550350508E+05    0.885065528645770039E+00   -0.478099510431784847E+01
    0.377142001537385149E+05    0.884362164899681447E+00   -0.476468371265317181E+01
    0.376752438155976561E+05    0.883894304494778349E+00   -0.473897044598521155E+01
    0.377005586257282412E+05    0.884830764585579188E+00   -0.473447732426863155E+01
    0.376562389373597471E+05    0.883894547794511154E+00   -0.472805502840440539E+01
    0.377053422122646371E+05    0.884362378183732423E+00   -0.471177331690403189E+01
    0.376137264584768564E+05    0.883191583247165513E+00   -0.471044847273876321E+01
    0.377181257122244497E+05    0.883893393679419215E+00   -0.470948976742693048E+01
    0.376528955747581349E+05    0.884363140061941500E+00   -0.469958294360833495E+01
    0.376192962378188895E+05    0.882723045558658437E+00   -0.469189656255045939E+01
    0.376177822001336972E+05    0.883894897891660869E+00   -0.469081384840380800E+01
    0.376265684289720375E+05    0.882723189995071822E+00   -0.469036084612185178E+01
    0.376369380642691394E+05    0.884831689803989407E+00   -0.468888400129072025E+01
    0.376101137783408776E+05    0.883660229719550272E+00   -0.466278580345441540E+01
    0.376891429213740557E+05    0.883659787375051797E+00   -0.465778891666539963E+01
    0.376629607073390944E+05    0.883190864413743393E+00   -0.464569498379009627E+01
    0.376319068703982266E+05    0.883894794681276963E+00   -0.464535566636876762E+01
    0.376099339269497941E+05    0.883191671191896233E+00   -0.463849226546160942E+01
    0.377089290981585655E+05    0.884362290867652834E+00   -0.460957584205816318E+01
    0.377172980216029246E+05    0.884127765722155234E+00   -0.460468786254046503E+01
    0.376394505002896840E+05    0.884597503395219142E+00   -0.458492780253030929E+01
    0.376278234701772526E+05    0.884597560101877844E+00   -0.458371523094930922E+01
    0.376500384341319586E+05    0.882722543789125735E+00   -0.457468332683823409E+01
    0.377033756012666563E+05    0.884596346284108992E+00   -0.457136211793022085E+01
    0.376330201920582549E+05    0.883426180642257641E+00   -0.456655726488250391E+01
    0.376276174929574918E+05    0.884362890160233617E+00   -0.456375644076934961E+01
    0.376475573962856797E+05    0.882722987605654597E+00   -0.456346900515019094E+01
    0.376454484491517505E+05    0.884363209704897346E+00   -0.456161421988542415E+01
    0.376089936858316141E+05    0.882957512419484614E+00   -0.455511260941593132E+01
    0.376783185898780648E+05    0.884597073429477021E+00   -0.455309602338833397E+01
    0.376161520228003355E+05    0.883191980796623310E+00   -0.454479719137110827E+01
    0.376678324073815893E+05    0.884831434789937421E+00   -0.453273010894613737E+01
    0.377071728167200417E+05    0.883893346312594086E+00   -0.451601626681102264E+01
    0.376815378147361625E+05    0.882956873978299472E+00   -0.451073607749605365E+01
    0.376448434140961981E+05    0.884831369310735805E+00   -0.450881701193454010E+01
    0.376384384702115203E+05    0.883660434446106424E+00   -0.450699191796122633E+01
    0.376710723244325563E+05    0.884831392003019523E+00   -0.450245106077629398E+01
    0.376619791406620570E+05    0.883894468827059465E+00   -0.449674073691467679E+01
    0.376047499953855367E+05    0.883894727070625552E+00   -0.449062583414920624E+01
    0.376405515338662954E+05    0.882956898344370300E+00   -0.447534461922548132E+01
    0.376865384404706274E+05    0.884362692961967456E+00   -0.447383724874119526E+01
    0.376502187755013656E+05    0.883894605533962596E+00   -0.446537613402223865E+01
    0.376594457211769113E+05    0.883191557677540762E+00   -0.445991937548501394E+01
    0.376982762478795412E+05    0.884596742617082321E+00   -0.445693352114944119E+01
    0.376139724353307829E+05    0.883191981631350820E+00   -0.443564354456916199E+01
    0.376833110641027597E+05    0.884596487149510669E+00   -0.443175799445257290E+01
    0.376722969611694280E+05    0.884128620629185069E+00   -0.443140493295362869E+01
    0.376593778093794172E+05    0.882722824685577390E+00   -0.442487891137381428E+01
    0.376406866199682918E+05    0.882957429950611994E+00   -0.442477073553739064E+01
    0.376854617364844453E+05    0.884362706826298806E+00   -0.442401080386653600E+01
    0.377148670827347451E+05    0.884127677993042704E+00   -0.441675982081927643E+01
    0.376781737587232637E+05    0.884362194539198732E+00   -0.440836056109913699E+01
    0.376206720731541500E+05    0.883660037451024727E+00   -0.440608131614494347E+01
    0.377055021543928451E+05    0.884128081251880471E+00   -0.440594927532086356E+01
