    0.327275179097762492E+00    0.540619156162208014E+00    0.328294620954882622E+10   -0.186750814797854332E+03
    0.298542166986414448E+00    0.501657855116492968E+00    0.348054339650327969E+10   -0.183887159576327122E+03
    0.243441144620219874E+00    0.469236739094164079E+00    0.385633283819606209E+10   -0.183847902378553812E+03
    0.336202292699073646E+00    0.582171291608970520E+00    0.327678550048373127E+10   -0.183463880996737430E+03
    0.288607600805890374E+00    0.610744686470660270E+00    0.350668507557451344E+10   -0.183322445043125526E+03
    0.291945067900078903E+00    0.457297741631336407E+00    0.347445586039088631E+10   -0.183286717844859595E+03
    0.288678512592817238E+00    0.536885823297073017E+00    0.353643419576026249E+10   -0.183004082866883124E+03
    0.303423685971862755E+00    0.474885601451063621E+00    0.342800033689602661E+10   -0.182928055127141988E+03
    0.299422815116582142E+00    0.375670640578153581E+00    0.345019799427017403E+10   -0.182923101907023891E+03
    0.273781953906671538E+00    0.500161767052667017E+00    0.359173159397077751E+10   -0.182877692367212518E+03
    0.311765028722876647E+00    0.530325816420109675E+00    0.340391601547410393E+10   -0.182729938851650900E+03
    0.293730305624512855E+00    0.548502082848283834E+00    0.345680792756044960E+10   -0.182711790584502410E+03
    0.321075339278956706E+00    0.531963184619929308E+00    0.332562555770826340E+10   -0.182686722347819568E+03
    0.294361159399319394E+00    0.466340659740140495E+00    0.347890702446320343E+10   -0.182627009122463107E+03
    0.241944008994158632E+00    0.439669261286063318E+00    0.384230011881520081E+10   -0.182499659717779082E+03
    0.277226873099656157E+00    0.498319204441008523E+00    0.356293903814063740E+10   -0.182448061747396821E+03
    0.295445286664533346E+00    0.448211853135770610E+00    0.352779851375486279E+10   -0.182414213483815587E+03
    0.261841397202214665E+00    0.485725484048186829E+00    0.374528490893161678E+10   -0.182332551546430750E+03
    0.284537887698447511E+00    0.477168961806896164E+00    0.360397572908585262E+10   -0.182211890549676951E+03
    0.332656545359790667E+00    0.492067232157884504E+00    0.332244673111432552E+10   -0.182018615340514941E+03
    0.308524680085407288E+00    0.420078691248992442E+00    0.344238365625518513E+10   -0.182005244485205935E+03
    0.253026029080385684E+00    0.435993043694502092E+00    0.376609286803690529E+10   -0.181999580152859892E+03
    0.308615787569862188E+00    0.393135761574129106E+00    0.342733544777874088E+10   -0.181973079289267332E+03
    0.318280291208050847E+00    0.563554926403053713E+00    0.334511805901539707E+10   -0.181952175060677007E+03
    0.305619034181458804E+00    0.401396168870579828E+00    0.342589783688472176E+10   -0.181907944544494001E+03
    0.315840042813880839E+00    0.488453018431787456E+00    0.340965817336055851E+10   -0.181783176220995074E+03
    0.257815282697601511E+00    0.469894480339911880E+00    0.368593460730404186E+10   -0.181752805104398874E+03
    0.316832896622398219E+00    0.518213477385122800E+00    0.337874286556142426E+10   -0.181747153526436193E+03
    0.304560975229246855E+00    0.474180172021815949E+00    0.344784192802303028E+10   -0.181683386227985579E+03
    0.267593847042342681E+00    0.514584260718720543E+00    0.365334272487371540E+10   -0.181623996269058409E+03
    0.268012064292796170E+00    0.476768232657647673E+00    0.362193073052775383E+10   -0.181616157336872135E+03
    0.288897882506340131E+00    0.414133948264252538E+00    0.353142506804729939E+10   -0.181555101896819167E+03
    0.297626819352212746E+00    0.482024453065319491E+00    0.344288382111793137E+10   -0.181496657920063655E+03
    0.296069414595100167E+00    0.524481617501514563E+00    0.349304126837455845E+10   -0.181442756347175475E+03
    0.245812446916188199E+00    0.441128816639713150E+00    0.382681376758231926E+10   -0.181403662276447022E+03
    0.261581183322834421E+00    0.578232374855732090E+00    0.373703661746484566E+10   -0.181400291347277346E+03
    0.297440258563903548E+00    0.497591601489450142E+00    0.346909693943880367E+10   -0.181391597209011650E+03
    0.280274157008032765E+00    0.426650157418997367E+00    0.361365935155666542E+10   -0.181382034799975855E+03
    0.281288266975755152E+00    0.430285551847045866E+00    0.356938510830085182E+10   -0.181378330139431796E+03
    0.246373035059933632E+00    0.451866568574084582E+00    0.380570819170593071E+10   -0.181370875680206723E+03
    0.292249804835982896E+00    0.448058256675787803E+00    0.351103033590872002E+10   -0.181235893541740808E+03
    0.286916101199108542E+00    0.497954555866233051E+00    0.351140509413915539E+10   -0.181219973631833966E+03
    0.306194312989306661E+00    0.464263669659125355E+00    0.340406206669999027E+10   -0.181158870628755807E+03
    0.310033520120570671E+00    0.482809388768338010E+00    0.341791466145525265E+10   -0.181097313103130517E+03
    0.298589517527882431E+00    0.431149215211574344E+00    0.344894819885553551E+10   -0.181095583810384909E+03
    0.314571264746974832E+00    0.536521705837888163E+00    0.336743128796210003E+10   -0.181076292171966827E+03
    0.278151538795054831E+00    0.427566688250017535E+00    0.361647966435462379E+10   -0.180940617410548612E+03
    0.306746537479427317E+00    0.432071623145313666E+00    0.343081526523175812E+10   -0.180935704346675521E+03
    0.258619697080111011E+00    0.467998628276705020E+00    0.369161810906094074E+10   -0.180916055799122773E+03
    0.290102518749911276E+00    0.493095994804271243E+00    0.354535858824040508E+10   -0.180912586180248411E+03
    0.288876261386242339E+00    0.499668939552391222E+00    0.350768844971010876E+10   -0.180910978889951167E+03
    0.300390341589328536E+00    0.409876451991754820E+00    0.342828069603060818E+10   -0.180874710191090770E+03
    0.305090805121451536E+00    0.505693999333855615E+00    0.347865915920454121E+10   -0.180850961357018605E+03
    0.272159818174550372E+00    0.520060647005241350E+00    0.363721556860225487E+10   -0.180824549072968921E+03
    0.303139518851317291E+00    0.470299724056603807E+00    0.343194580128568745E+10   -0.180820021655797575E+03
    0.287109059885422679E+00    0.501394404041707986E+00    0.350612164585670662E+10   -0.180805741921450220E+03
    0.292918629260792207E+00    0.535720144276037757E+00    0.352148407937089443E+10   -0.180777373940099608E+03
    0.270042765940091800E+00    0.426975751585086272E+00    0.364393945492934895E+10   -0.180772842724123677E+03
    0.274473886370475262E+00    0.443244852943481149E+00    0.363105929210298443E+10   -0.180772105976875480E+03
    0.304379990527545885E+00    0.507134775587163134E+00    0.346087607220940399E+10   -0.180765091480844944E+03
    0.297954458812374867E+00    0.503940874482912804E+00    0.348973502815834808E+10   -0.180746395273429869E+03
    0.273305260730249411E+00    0.532413573507311000E+00    0.359404545722522163E+10   -0.180673003078584372E+03
    0.260910133268219324E+00    0.374441942292440544E+00    0.371967078777017689E+10   -0.180637580642952912E+03
    0.276408503502161451E+00    0.379272287161995791E+00    0.362537149932436180E+10   -0.180627690081261790E+03
    0.293451110048705777E+00    0.467378339631977724E+00    0.349713782541300392E+10   -0.180601383864267888E+03
    0.281716059707683153E+00    0.435242181758235702E+00    0.355367695782208061E+10   -0.180589416410221389E+03
    0.287360677852088964E+00    0.449915930014480381E+00    0.352064600081657028E+10   -0.180574686381155573E+03
    0.274887525177534453E+00    0.542634676770569868E+00    0.361038354042231846E+10   -0.180551737893123942E+03
    0.305091736984600070E+00    0.526875098212563842E+00    0.343480100476458740E+10   -0.180548731421179241E+03
    0.319949209611331886E+00    0.482766527040020321E+00    0.334190533071774578E+10   -0.180517309494115864E+03
    0.304683184187291178E+00    0.439868941411482695E+00    0.346130851766231632E+10   -0.180454704687003783E+03
    0.279939178294881852E+00    0.476230187330719090E+00    0.359077907935819912E+10   -0.180454649660605071E+03
