    0.511622986197471619E+05    0.387322629547244324E+01   -0.283688296819684329E+06   -0.800636754913167081E+01    1
    0.511496955156326294E+05    0.387225058772492048E+01   -0.282311303414211259E+06   -0.800670088246508094E+01    1
    0.514580451846122742E+05    0.387761716577737969E+01   -0.281310007327477331E+06   -0.800703421579842356E+01    1
    0.510718156099319458E+05    0.387932495314919690E+01   -0.276956575617575494E+06   -0.800736754913181947E+01    1
    0.513110511004924774E+05    0.387542204495868559E+01   -0.273481343413902330E+06   -0.800770088246506440E+01    1
    0.512769795358181000E+05    0.387249489294331983E+01   -0.271830649203303212E+06   -0.800803421579830221E+01    1
    0.513117911815643311E+05    0.387908117112326067E+01   -0.271819986416696105E+06   -0.800836754913168924E+01    1
    0.512315606772899628E+05    0.387786157277469590E+01   -0.270669223864989472E+06   -0.800870088246505674E+01    1
    0.512486838102340698E+05    0.387200721988676611E+01   -0.268224752049271890E+06   -0.800903421579842245E+01    1
    0.510626533925533295E+05    0.387688605461302682E+01   -0.267789590238999866E+06   -0.800936754913180948E+01    1
    0.514221430718898773E+05    0.387469049658978060E+01   -0.267515152989213064E+06   -0.800970088246509171E+01    1
    0.510420130193233490E+05    0.387810576730466838E+01   -0.267459409412889043E+06   -0.801003421579831709E+01    1
    0.510600995421409607E+05    0.387517855469056771E+01   -0.266888458542748878E+06   -0.801036754913171656E+01    1
    0.514823935031890869E+05    0.387322692401401092E+01   -0.266283199757479306E+06   -0.801070088246503076E+01    1
    0.512988679707050323E+05    0.387322701040124873E+01   -0.266057445094775700E+06   -0.801103421579835029E+01    1
    0.511933799088001251E+05    0.387444700639532336E+01   -0.262053857968348631E+06   -0.801136754913177107E+01    1
    0.512328456640243530E+05    0.387444720544654198E+01   -0.259103329067270533E+06   -0.801170088246507284E+01    1
    0.513684126436710358E+05    0.387713045667809730E+01   -0.258837902269111335E+06   -0.801203421579838171E+01    1
    0.513883916139602661E+05    0.387322757996129274E+01   -0.257291844097574736E+06   -0.801236754913166571E+01    1
    0.511115810871124268E+05    0.387493548740997440E+01   -0.255040161147552280E+06   -0.801270088246507584E+01    1
    0.510546337366104126E+05    0.387200849384635681E+01   -0.252763866637911298E+06   -0.801303421579843800E+01    1
    0.511161690056324005E+05    0.387469180361618371E+01   -0.252256000518624991E+06   -0.801336754913176108E+01    1
    0.511755493581295013E+05    0.387298438186580807E+01   -0.250437136714127380E+06   -0.801370088246506107E+01    1
    0.512645591795444489E+05    0.387249647680743037E+01   -0.250133470032338548E+06   -0.801403421579837172E+01    1
    0.514057708084583282E+05    0.387200854506680781E+01   -0.249757933215302561E+06   -0.801436754913173566E+01    1
    0.513606208562850952E+05    0.387493581701836920E+01   -0.249728530202738184E+06   -0.801470088246504275E+01    1
    0.510507307052612305E+05    0.387103305655465180E+01   -0.249655511094732879E+06   -0.801503421579836051E+01    1
    0.512210747301578522E+05    0.387493596066326695E+01   -0.249251427591173793E+06   -0.801536754913177063E+01    1
    0.513770939111709595E+05    0.387103294282626464E+01   -0.248480755765316135E+06   -0.801570088246519674E+01    1
    0.513370646834373474E+05    0.387615569123479053E+01   -0.247962165595086524E+06   -0.801603421579841147E+01    1
    0.512580584883689880E+05    0.387518023025562908E+01   -0.245787921052389225E+06   -0.801636754913170080E+01    1
    0.510248272716999054E+05    0.387713191779585431E+01   -0.245707394308173010E+06   -0.801670088246502388E+01    1
    0.514605126976966858E+05    0.387786349286663556E+01   -0.244739502273140271E+06   -0.801703421579835762E+01    1
    0.512465593218803406E+05    0.387786376486482487E+01   -0.243770494159272261E+06   -0.801736754913168959E+01    1
    0.513876302540302277E+05    0.387615611157311823E+01   -0.243639095576707885E+06   -0.801770088246501977E+01    1
    0.512673560976982117E+05    0.387225328828448045E+01   -0.243041465057803987E+06   -0.801803421579835707E+01    1
    0.513881492912769318E+05    0.387030171039704474E+01   -0.242949266842205194E+06   -0.801836754913172634E+01    1
    0.514126676917076111E+05    0.387810768990361776E+01   -0.242696030465663527E+06   -0.801870088246516666E+01    1
    0.513561757802963257E+05    0.387761999115896616E+01   -0.241566752360938030E+06   -0.801903421579855546E+01    1
    0.513193764686584473E+05    0.387030205806633232E+01   -0.240429331754406274E+06   -0.801936754913178618E+01    1
    0.514439100623130798E+05    0.387664446340640589E+01   -0.239101880709397112E+06   -0.801970088246510038E+01    1
    0.512854549288749695E+05    0.387054625047066381E+01   -0.238572931580239674E+06   -0.802003421579841635E+01    1
    0.513026098012924194E+05    0.387786442457981151E+01   -0.237844339609676623E+06   -0.802036754913166483E+01    1
    0.514848932325839996E+05    0.387713251357423161E+01   -0.237367229776232969E+06   -0.802070088246512114E+01    1
    0.511207758784294128E+05    0.387371774662068091E+01   -0.237247638559968065E+06   -0.802103421579840514E+01    1
    0.512512608170509338E+05    0.387298582354898491E+01   -0.237180089181860938E+06   -0.802136754913165184E+01    1
    0.512876157760620117E+05    0.387640095953832553E+01   -0.236738869553098775E+06   -0.802170088246500690E+01    1
    0.514091141819953918E+05    0.387688873455193050E+01   -0.236643266889278428E+06   -0.802203421579829445E+01    1
    0.510959616303443909E+05    0.387323026452053121E+01   -0.234520235729138483E+06   -0.802236754913168681E+01    1
    0.514137702286243439E+05    0.387640115928619178E+01   -0.234317740180305729E+06   -0.802270088246503121E+01    1
    0.513732985854148865E+05    0.387444974126461217E+01   -0.234045229044320615E+06   -0.802303421579835430E+01    1
    0.513166634440422058E+05    0.387493784771664052E+01   -0.232735428292778262E+06   -0.802336754913169692E+01    1
    0.514906066954135895E+05    0.387591356902817408E+01   -0.231688987158369768E+06   -0.802370088246511237E+01    1
    0.511284414529800415E+05    0.387005950203379800E+01   -0.231365926368435001E+06   -0.802403421579849763E+01    1
    0.513638370037078857E+05    0.387884101466934084E+01   -0.231103097053041216E+06   -0.802436754913176031E+01    1
    0.511861348450183868E+05    0.387152313248235647E+01   -0.230875302041510469E+06   -0.802470088246515800E+01    1
    0.511110558211803436E+05    0.387957318136353191E+01   -0.230476107794913580E+06   -0.802503421579845622E+01    1
    0.510580289065837860E+05    0.387079162586019487E+01   -0.229760369122093631E+06   -0.802536754913176864E+01    1
    0.511684962809085846E+05    0.387518251262556657E+01   -0.228774950101521477E+06   -0.802570088246505264E+01    1
    0.513895616829395294E+05    0.387347484186968050E+01   -0.227953881136830983E+06   -0.802603421579827803E+01    1
    0.514707658588886261E+05    0.387371872977255371E+01   -0.227710459208662825E+06   -0.802636754913176631E+01    1
    0.514574735760688782E+05    0.387323101638809941E+01   -0.226737659815411200E+06   -0.802670088246517466E+01    1
    0.510672202110290527E+05    0.387006035627050604E+01   -0.226216235777217749E+06   -0.802703421579850662E+01    1
    0.510796634554862976E+05    0.387445125977643912E+01   -0.225851779037371627E+06   -0.802736754913178352E+01    1
    0.512063229978084564E+05    0.387835418595958936E+01   -0.225300819638643996E+06   -0.802770088246503732E+01    1
    0.511966034173965454E+05    0.387323157224591208E+01   -0.225025449237829627E+06   -0.802803421579847942E+01    1
    0.511225540935993195E+05    0.387811071189942647E+01   -0.223080675833634305E+06   -0.802836754913182737E+01    1
    0.514352695941925049E+05    0.387664681282804446E+01   -0.222519227987445891E+06   -0.802870088246514868E+01    1
    0.513892216682434082E+05    0.387323186179245749E+01   -0.221868554661463626E+06   -0.802903421579852683E+01    1
    0.513639330565929413E+05    0.387030485192356766E+01   -0.220682651181749185E+06   -0.802936754913188366E+01    1
    0.510599251389503479E+05    0.387298876053331620E+01   -0.219376596488432027E+06   -0.802970088246515346E+01    1
    0.510755909681320190E+05    0.387615996437846189E+01   -0.219107666361443378E+06   -0.803003421579845345E+01    1
    0.512505497038364410E+05    0.387737951483563092E+01   -0.218573560252808325E+06   -0.803036754913174633E+01    1
    0.514007025659084320E+05    0.387689148366786274E+01   -0.218397227528161166E+06   -0.803070088246500369E+01    1
    0.511104998886585236E+05    0.387103737883126531E+01   -0.218384411583665933E+06   -0.803103421579838006E+01    1
    0.510590396821498871E+05    0.387908738251017748E+01   -0.218241215686805110E+06   -0.803136754913170314E+01    1
    0.511711821258068085E+05    0.387128128833228091E+01   -0.218093961421731510E+06   -0.803170088246498182E+01    1
    0.513596363365650177E+05    0.387811130544210902E+01   -0.217894996991960827E+06   -0.803203421579840615E+01    1
    0.513818811774253845E+05    0.387176922192885886E+01   -0.216249960814539547E+06   -0.803236754913184292E+01    1
    0.511760864555835724E+05    0.387981944233400577E+01   -0.216008733133644593E+06   -0.803270088246516600E+01    1
    0.514313370585441589E+05    0.387640419724381546E+01   -0.214892206464602379E+06   -0.803303421579843402E+01    1
    0.511568859517574310E+05    0.387079407592971769E+01   -0.214612464992171066E+06   -0.803336754913171802E+01    1
