

    0.114081851718484743E-98    0.735442388760026461E+03    0.196989896526877999E+02    0.232781693180983851E+00    0.211482175248124886E+10
    0.186787482801558438E-98    0.734452278106617541E+03    0.203986344117731235E+02   -0.224907776062423181E+00    0.245131355086461639E+10
    0.215069647640099901E-98    0.734166297300239421E+03    0.205468942009510336E+02   -0.194600578273142588E+00    0.231821280343502855E+10
    0.258390286266377806E-98    0.733795278777895874E+03    0.216332747114509871E+02    0.320129627550000961E+00    0.229748324394841528E+10
    0.340359026768625978E-98    0.733240219093483461E+03    0.170827735059457630E+02    0.297627263389063756E+00    0.199484586246657872E+10
    0.509165873546760879E-98    0.732430673447214531E+03    0.214646224486154225E+02    0.173171412630232169E+00    0.267884816123457241E+10
    0.803085463672112384E-98    0.731515298859084169E+03    0.231172677229616070E+02   -0.310893013564665921E-01    0.245251507479708624E+10
    0.106668156684453177E-97    0.730943605598725071E+03    0.204200137045490493E+02    0.713457232220591209E-01    0.216469009044070101E+10
    0.115919465844956444E-97    0.730773259570536652E+03    0.238266547576191101E+02    0.851117910873853134E-01    0.288246469808431578E+10
    0.277435641025203046E-97    0.729023872986505921E+03    0.241384811367395926E+02   -0.844636866484069770E-01    0.266308283608109236E+10
    0.277586069596747519E-97    0.729018788859003507E+03    0.234770082301878844E+02    0.686710911719643491E-01    0.250720956243484306E+10
    0.354595283455235886E-97    0.728525096765568719E+03    0.186521633532895734E+02    0.281892224989652718E+00    0.242349241739364004E+10
    0.405470030500421788E-97    0.728252957024007515E+03    0.222354653492196874E+02    0.224096101239508627E+00    0.237246460870229912E+10
    0.596381693581968038E-97    0.727477289175507622E+03    0.199264582775749233E+02    0.224734535117324441E+00    0.261714153901935005E+10
    0.599480329592426215E-97    0.727462924625466940E+03    0.195120950436090510E+02   -0.138000110847752211E+00    0.217496878753991032E+10
    0.783463011658054902E-97    0.726923603247482220E+03    0.198686256044051603E+02    0.311561063567060259E+00    0.229774131120215988E+10
    0.103829337283954680E-96    0.726356383637442491E+03    0.172162532501659662E+02    0.241405743207575796E+00    0.212734980969841695E+10
    0.108343740867996764E-96    0.726267262847430629E+03    0.201575094812598579E+02   -0.253428487139743197E+00    0.223277624962955666E+10
    0.144223498614276731E-96    0.725691152424497318E+03    0.231094275328580991E+02   -0.645596097466789587E-01    0.253311305310744715E+10
    0.147434640815988987E-96    0.725643110835698053E+03    0.210191994403076166E+02    0.277412268662464712E+00    0.227333559228896761E+10
    0.159203923608218460E-96    0.725485508926852958E+03    0.179986018617543877E+02    0.195627423005868550E+00    0.203635185590022278E+10
    0.390384510441077824E-96    0.723687616409371572E+03    0.166577979289881704E+02   -0.110651544860761675E+00    0.192638030877670074E+10
    0.435782149084628919E-96    0.723463595843795474E+03    0.189659389142197448E+02    0.139189313546289384E+00    0.249685529070719004E+10
    0.434943013880611569E-96    0.723463450724759014E+03    0.207738254783474581E+02   -0.155750360517197706E+00    0.222337844606229734E+10
    0.551380616888378198E-96    0.722985030073766893E+03    0.183067928925420205E+02   -0.903990523221303022E-01    0.198649797931078362E+10
    0.736054488114304420E-96    0.722403272467121496E+03    0.238129700599392677E+02    0.345969057933750435E-01    0.258401422884327984E+10
    0.129298736564544005E-95    0.721272459549876885E+03    0.177319928790292884E+02   -0.141106759711059127E+00    0.201473346666439152E+10
    0.135801219936528211E-95    0.721170326181805422E+03    0.221823502843601048E+02    0.228532742183876536E+00    0.238296931819514608E+10
    0.156619040500798202E-95    0.720881077852606154E+03    0.195995364095057845E+02   -0.315487274686994112E+00    0.215619884143250799E+10
    0.158524698607662659E-95    0.720852889761928054E+03    0.188336631489791451E+02   -0.237727913099408994E+00    0.212260691463027096E+10
    0.315842590681891014E-95    0.719470222661188473E+03    0.190235152751361944E+02   -0.216861040222928736E+00    0.221393427945119429E+10
    0.548881447463361457E-95    0.718360945627636738E+03    0.202917634930609943E+02    0.220415470272820713E+00    0.219374061192619324E+10
    0.669214763873502143E-95    0.717960500516950333E+03    0.227030814644802206E+02   -0.820545185300058932E-01    0.253575835760848761E+10
    0.111364684000910162E-94    0.716937919877667809E+03    0.214498555297778282E+02   -0.175770922730487555E+00    0.249414416512249136E+10
    0.139089800781912962E-94    0.716489300846007040E+03    0.227519057489557710E+02    0.572315367137044007E-01    0.247467852309769011E+10
    0.936698077043074944E-94    0.712670818378036302E+03    0.196338849438364349E+02    0.954917009554794305E-01    0.206860057285951734E+10
    0.175711833901623252E-93    0.711408679515045606E+03    0.173693688911862267E+02    0.173968120812784122E+00    0.195600569042372942E+10
    0.178994626923483997E-93    0.711367658630256415E+03    0.230941114143771742E+02    0.246745728577284495E+00    0.269326097066285419E+10
    0.228478262256490509E-93    0.710875488059758027E+03    0.170635244793920258E+02   -0.284701453759854672E-01    0.190743275726985979E+10
    0.254757263059931817E-93    0.710653747842190569E+03    0.218407268784022008E+02   -0.171617021688419413E+00    0.249090077457368946E+10
    0.256934360037859388E-93    0.710632728918942576E+03    0.199381578940358821E+02   -0.155650204024887273E+00    0.233862441618128443E+10
    0.264457107695515984E-93    0.710571012057809753E+03    0.205765995236424359E+02    0.163612882916289948E+00    0.248738613380346537E+10
    0.325562531174115367E-93    0.710151261104142350E+03    0.225968175223476564E+02    0.197533513361401347E+00    0.253093506161226845E+10
    0.490990693633734309E-93    0.709325519859238170E+03    0.186401667640681588E+02    0.269246746551988991E+00    0.215216603560673952E+10
    0.501718025795481902E-93    0.709278293686111056E+03    0.163820155053133654E+02   -0.595031159481891336E-01    0.195087977705062628E+10
    0.589269001887190528E-93    0.708952604628907466E+03    0.197749659091356023E+02   -0.181320948123707026E+00    0.230737135720420599E+10
    0.104774484974839631E-92    0.707797579464145770E+03    0.225270586257658536E+02    0.151142763421459492E+00    0.241592444999980354E+10
    0.191574155404789847E-92    0.706586650084365147E+03    0.217966645814131255E+02    0.248547902458305714E+00    0.252148445417705488E+10
    0.194794495173090988E-92    0.706549309756785988E+03    0.228071080774093673E+02    0.178182319072988093E+00    0.271046038967138863E+10
    0.244994293311317135E-92    0.706086730185341139E+03    0.214691761936714052E+02    0.328745934574275367E+00    0.256313174808288956E+10
    0.290011402884393067E-92    0.705745359535677267E+03    0.241923377502292105E+02    0.138352453608632686E+00    0.272362975772898388E+10
    0.299425090399735028E-92    0.705677471479184987E+03    0.205216358039912450E+02    0.193579411376445520E+00    0.220812650049495125E+10
    0.376468162484568835E-92    0.705215533056933396E+03    0.199705884482795248E+02    0.238752573729765771E-01    0.261551435196969032E+10
    0.400370804194799210E-92    0.705088417764301994E+03    0.237592981743395626E+02    0.113328855096938241E+00    0.257252497705460882E+10
    0.461735660251115431E-92    0.704799214893924500E+03    0.189131044854192680E+02    0.354854841059877302E+00    0.231281955533884573E+10
    0.608426345722799450E-92    0.704243448295195321E+03    0.171783917076819463E+02    0.284310761722679217E-01    0.218515361711149740E+10
    0.610166012930073697E-92    0.704233737875704264E+03    0.207007289707022508E+02   -0.201479046451064292E+00    0.242059907893149376E+10
    0.669138302170218665E-92    0.704045218483746339E+03    0.168358007989065719E+02   -0.200552571818164438E-01    0.211551321162797904E+10
    0.798486551142581146E-92    0.703687763770951278E+03    0.208168329442965394E+02   -0.162759633834934192E+00    0.252524228119793987E+10
    0.143422877517266209E-91    0.702512434931039024E+03    0.233767327386753365E+02   -0.530114336397211616E-01    0.272339371519803953E+10
    0.217855033954684998E-91    0.701672370115223430E+03    0.232756182629609540E+02    0.222158683412057911E+00    0.257379342816471481E+10
    0.309157097762476953E-91    0.700968330725284204E+03    0.217116265084998545E+02    0.170583877404224538E+00    0.237952714871652460E+10
    0.312156741408549697E-91    0.700945018958745777E+03    0.196200555330728257E+02    0.157252165066225302E+00    0.256939418950191879E+10
    0.369972178552059873E-91    0.700601174215268998E+03    0.231903329860089826E+02   -0.199633778531909556E+00    0.255513935867856073E+10
    0.639509330301621293E-91    0.699502627412871789E+03    0.224272012478434775E+02   -0.123830238724989883E+00    0.273987635914188671E+10
    0.749502234357254480E-91    0.699181211237348862E+03    0.238893153480676474E+02   -0.137858824701908134E+00    0.261258027476816797E+10
    0.108303380927391061E-90    0.698440986905326440E+03    0.195245575018695021E+02   -0.167950598692238273E+00    0.213116878526011753E+10
    0.111522936865629947E-90    0.698378399085610454E+03    0.231430564578741809E+02    0.219815132682734671E+00    0.260025353098864698E+10
