

    0.297020460773320151E-01    0.383332153446951107E+01    0.376525562250631920E+05    0.884595595846181637E+00
    0.288261189659345489E-01    0.382867350591763467E+01    0.376658079115184592E+05    0.884595345172037750E+00
    0.280570950788158538E-01    0.381823805832165508E+01    0.376507691579029561E+05    0.884595590540944943E+00
    0.271788755963815881E-01    0.381732493906806969E+01    0.376517808975323569E+05    0.884595594651840234E+00
    0.263690230048161528E-01    0.381330898782965333E+01    0.376692821319603754E+05    0.884595352984828498E+00
    0.256583666108085723E-01    0.380343335498961466E+01    0.376664088032505679E+05    0.884595429180900505E+00
    0.248901049773007539E-01    0.379971596209218720E+01    0.376675602421773947E+05    0.884595341616650321E+00
    0.242036830347040592E-01    0.379113087490174738E+01    0.376522696989357573E+05    0.884595587404880201E+00
    0.234887463064754158E-01    0.378658152031890616E+01    0.376641746068050779E+05    0.884595464283521538E+00
    0.227636529144503233E-01    0.378477805603639084E+01    0.376544582086470036E+05    0.884595487851667528E+00
    0.220611674552955300E-01    0.378295424551851589E+01    0.376521759410706363E+05    0.884595534128860050E+00
    0.213678422093154102E-01    0.378230180228795376E+01    0.376518488401141585E+05    0.884595543040497700E+00
    0.206898193936035715E-01    0.378227633082786774E+01    0.376517747328912228E+05    0.884595583737837865E+00
    0.203147401524131042E-01    0.375435025003583167E+01    0.376525925631576611E+05    0.884595576337085410E+00
    0.196839944329115953E-01    0.375291591751337394E+01    0.376667737306031704E+05    0.884595355217808188E+00
    0.205414951516026123E-01    0.366728676091205497E+01    0.376641807135526324E+05    0.884595439876131540E+00
    0.198822055563450152E-01    0.373253047189083365E+01    0.376568170253537828E+05    0.884595458745164542E+00
    0.206725212602266450E-01    0.365457006290835063E+01    0.376603417030719284E+05    0.884595426097464888E+00
    0.204192178286569277E-01    0.367922773334936348E+01    0.376609599524513178E+05    0.884595413979922696E+00
    0.212918894246969387E-01    0.359552830496094833E+01    0.376625551824652357E+05    0.884595437930465578E+00
    0.214036660560964036E-01    0.358505631221980581E+01    0.376615749241416779E+05    0.884595451141782840E+00
    0.202065847707358602E-01    0.370016368892252245E+01    0.376618872548343861E+05    0.884595483910449287E+00
    0.210421548980133655E-01    0.361912514553212272E+01    0.376633991569754799E+05    0.884595410937034532E+00
    0.207214772743096083E-01    0.364983932525151511E+01    0.376600098813587610E+05    0.884595431085780759E+00
    0.214631314453708338E-01    0.357950745567956607E+01    0.376588425015591274E+05    0.884595477661408669E+00
    0.209751961497789685E-01    0.362549954118025308E+01    0.376633822717942749E+05    0.884595407616158957E+00
    0.203524245590342157E-01    0.368578065351291784E+01    0.376649426682736812E+05    0.884595379727153186E+00
    0.202605343263508181E-01    0.369483100512579909E+01    0.376650546141313971E+05    0.884595376624868202E+00
    0.201663510378774676E-01    0.370414989853265064E+01    0.376659238878190226E+05    0.884595371428547717E+00
    0.197167943331385785E-01    0.374923919541869211E+01    0.376679078681767496E+05    0.884595372505290967E+00
    0.210545034599285662E-01    0.361795179232537745E+01    0.376611463324507931E+05    0.884595426840477761E+00
    0.201770276827137572E-01    0.370309132134609120E+01    0.376536189045964857E+05    0.884595525597514976E+00
    0.198865086853587704E-01    0.373209765638622493E+01    0.376523875771316161E+05    0.884595558717773067E+00
    0.198565660694004220E-01    0.373511127541881649E+01    0.376523443518622589E+05    0.884595552923148176E+00
    0.198129239671044309E-01    0.373951184823815330E+01    0.376522074633777811E+05    0.884595558094609213E+00
    0.207959639094176946E-01    0.364266289887223849E+01    0.376556391445723275E+05    0.884595502018852176E+00
    0.197607132839670158E-01    0.374478917092642272E+01    0.376656152477538417E+05    0.884595361602896424E+00
    0.212622873456559253E-01    0.359831083641262062E+01    0.376627470598237705E+05    0.884595435531446705E+00
    0.204054897512870557E-01    0.368057280879029936E+01    0.376661374958238448E+05    0.884595388620415091E+00
    0.199683770619008896E-01    0.372388099836225095E+01    0.376525910748563110E+05    0.884595556490427981E+00
    0.197621645470383786E-01    0.374464229264713921E+01    0.376633119972988425E+05    0.884595470855527366E+00
    0.199585551268523752E-01    0.372486498933858368E+01    0.376556722459851953E+05    0.884595556296405849E+00
    0.203685762825754207E-01    0.368419407911107610E+01    0.376543445319835664E+05    0.884595514751634560E+00
    0.209090377088506120E-01    0.363181776547184221E+01    0.376578014526569386E+05    0.884595465731099484E+00
    0.206515599477728393E-01    0.365659903135858944E+01    0.376588059874625833E+05    0.884595513753671847E+00
