    0.381976782255833536E+01    0.397771678711302812E+00    0.103753411587212813E+10    0.573851327432419067E+00    0.109899869147880719E-01    0.781980117745331382E+00   -0.926821483232189678E+02
    0.405346187821868043E+01    0.353030987227640480E+00    0.102370470723300326E+10    0.802937264610902451E-01    0.214384757100003903E-01    0.854584439629209847E+01   -0.920779916046728175E+02
    0.392519291403720727E+01    0.394437307665905124E+00    0.101708282697843540E+10    0.962015251986048203E+00    0.311167285072988936E-01    0.842377964523913292E+01   -0.906969711551262776E+02
    0.401173628827979378E+01    0.358813328141231125E+00    0.100925805249019659E+10    0.712672612540669825E+00    0.296408095176112774E-01    0.869190019711140494E+01   -0.899010991150430669E+02
    0.408896774618189696E+01    0.364273125278945287E+00    0.103851598729553854E+10    0.716062828935483009E+00    0.181788170216053563E-01    0.400381201996216429E+01   -0.883941778545218426E+02
    0.393790080618025851E+01    0.263957604194967388E+00    0.102054694911127102E+10    0.727936023916545105E+00    0.144544320874936127E-01    0.249794999958944874E+01   -0.882377274297300858E+02
    0.383097420378468456E+01    0.379408748030240162E+00    0.101023732888899910E+10    0.231840903080720667E+00    0.127005643454323469E-01    0.216382939425740517E+01   -0.875620601416879509E+02
    0.403470170744486367E+01    0.418213001288204822E+00    0.101452184896054292E+10    0.282317921152846041E+00    0.268622531913467189E-01    0.862435896616592323E+01   -0.875618316021279668E+02
    0.404581629448090219E+01    0.310883348959297479E+00    0.102477011125851655E+10    0.737375374513052795E+00    0.202928593052966316E-01    0.481352518935320983E+01   -0.875073810593304700E+02
    0.390680399938656908E+01    0.333921750883819257E+00    0.102038062276057935E+10    0.601808516461401988E+00    0.228711243649295376E-01    0.600617638076015758E+01   -0.874483208630836089E+02
    0.396801575584526267E+01    0.321956952934957741E+00    0.103509096970256150E+10    0.829331730681897805E+00    0.207262898936658446E-01    0.489679805922100631E+01   -0.874423961141995107E+02
    0.407812493521289010E+01    0.369285323246780095E+00    0.102045798213949800E+10    0.173258504289597576E+00    0.205738168204916277E-01    0.669687459399363050E+01   -0.872571121767922619E+02
    0.397853591443612808E+01    0.362685419235686979E+00    0.103193364297635579E+10    0.785566890820761587E+00    0.263505228211521614E-01    0.704262453459091109E+01   -0.869941602506380605E+02
    0.403519672147247377E+01    0.330315946513572101E+00    0.102785540767072153E+10    0.240618704231762709E+00    0.221167177684598870E-01    0.668459731604227514E+01   -0.868042823945469308E+02
    0.405243832135975346E+01    0.326299619476351666E+00    0.101275097591985893E+10    0.897150690314897470E+00    0.244451758608752734E-01    0.637573244202458334E+01   -0.867490009893172385E+02
    0.409881826961593987E+01    0.299503237807332567E+00    0.101952511728507292E+10    0.724901165536359859E+00    0.310797405330200255E-01    0.920379079613422135E+01   -0.867443252822349535E+02
    0.381275865773647649E+01    0.381903682157485491E+00    0.101239981668433177E+10    0.155739393534277293E+00    0.124619113161832384E-01    0.223615573192233219E+01   -0.865020268375222656E+02
    0.400600249917385831E+01    0.373308137065182066E+00    0.102441245970971668E+10    0.204675311686122213E+00    0.198443658720956762E-01    0.584613442371727565E+01   -0.864138780812059792E+02
    0.389379108346687097E+01    0.324165952565536486E+00    0.101576768002683198E+10    0.780656046893822397E+00    0.234914932360921896E-01    0.590862247911572158E+01   -0.863230800123723299E+02
    0.407886703058358879E+01    0.320631208363737485E+00    0.103178991326020837E+10    0.458847240934920020E+00    0.242078532779790578E-01    0.692280298235224922E+01   -0.862475281615379004E+02
    0.399602585458085624E+01    0.331583048574595196E+00    0.101905227943847322E+10    0.676461835682459767E+00    0.233732273089741344E-01    0.597753532738339022E+01   -0.861409678921542650E+02
    0.393439690500175665E+01    0.331771791584911213E+00    0.101740814248534632E+10    0.672114960479943901E+00    0.249095500900019667E-01    0.669093431670200545E+01   -0.859483919196925399E+02
    0.405178904670705720E+01    0.324069311279020056E+00    0.102672106095449495E+10    0.674605007702935411E+00    0.193109292762533302E-01    0.457625939790529213E+01   -0.859272959863525045E+02
    0.388120160581675488E+01    0.357291008512799380E+00    0.101910496380112183E+10    0.753880708674452449E+00    0.159704790128221974E-01    0.291151211140738120E+01   -0.857435144331289081E+02
    0.404456080879754598E+01    0.311514414144699714E+00    0.102002543608675003E+10    0.763727020267899515E+00    0.206358954236691705E-01    0.505698926926110115E+01   -0.855915641514190071E+02
    0.381396296285558245E+01    0.417754363537895301E+00    0.101949548578923070E+10    0.807830665044812157E+00    0.112979598567646486E-01    0.936128944443526456E+00   -0.855764439199614628E+02
    0.400583385170115314E+01    0.326472050727286245E+00    0.102144005568090773E+10    0.945240835881063335E+00    0.291046771291744444E-01    0.795747128855474628E+01   -0.855072232247337070E+02
    0.387687317286583299E+01    0.353047222934545601E+00    0.101839542099532199E+10    0.293840492942509079E+00    0.128181530444893832E-01    0.215809308487459406E+01   -0.854907710549271798E+02
    0.401976031415260238E+01    0.309247814606560922E+00    0.101884946633246672E+10    0.833144428850225216E+00    0.223292277913856446E-01    0.562701250209755255E+01   -0.852696186664257141E+02
