-55.00000000000001,-8.325476132112248e-06
-48.91730796222825,1.9144517675101607
-46.79029394684838,2.702609519207601
-46.71599302100824,2.7551763513154546
-46.672843575221236,2.773820575620158
-46.60994108722892,2.7515719674118415
-43.21073083739703,4.287257315999497
-43.03166972301133,4.378112283226291
-42.39543726202499,4.689152323721516
-41.47596724979447,5.197802941877392
-41.151214556100044,5.3740918140659275
-37.614479196715436,7.521230283076339
-37.137365235624856,7.797514731572404
-36.573859580661384,8.194425743452522
-36.28998359877173,8.385020860037715
-34.235300754552746,9.961616584365785
-33.61837937315128,10.533432732705275
-33.07408087235599,11.009662677192276
-32.04598626868509,11.93965924976186
-31.554624523064223,12.418043388618885
-29.878836488864756,14.184308385282538
-28.976227794312457,15.151923510688448
-28.952167694704467,15.276437920173475
-28.843988001491137,15.391895184849757
-28.827860957742885,15.411553459217098
-28.716710076106583,15.503802322671792
-28.53479757369522,15.73429438066863
-28.07952736175186,16.301930856566393
-26.98022771743033,17.755930195274793
-26.80448898758933,17.999497363446512
-26.446529037365842,18.495766204503102
-26.067563468764604,19.039798773093395
-25.509783666591208,19.883921016965846
-24.978674019506926,20.686771575251907
-24.764245515460352,21.059010662895364
-24.45712911285828,21.56278083074197
-24.26170938456745,21.887304796339517
-24.244512066948186,21.91664663214809
-24.12458838005297,22.104641033424418
-23.695700234744308,22.842608500355723
-23.521975030133213,23.153317571090195
-23.49964201865578,23.187694336900265
-22.91884948302843,24.247000246416242
-22.859267482646352,24.36522680968252
-22.792691660287648,24.49124797046877
-22.76996721577579,24.533350707376087
-22.749320126014013,24.56901933145915
-22.633816559623455,24.788264599277174
-22.413504094059256,25.207146748383863
-22.403059119233358,25.229304624803863
-22.304176797792042,25.414346077646464
-21.920505734790975,26.164751530463942
-21.84147995109374,26.322067050446964
-21.817189371936003,26.36617098045082
-21.579543381482765,26.856435099728923
-21.5639799000668,26.888500712725804
-21.326065703889867,27.378677964021758
-21.300000000000004,27.43136561147135
-21.236919640147462,27.568865819092213
-21.00631176022971,28.063794409442085
-20.8,28.504453623339874
-20.701363879533872,28.720142289184803
-20.689084820361415,28.750051505052394
-20.61004961403519,28.92507084365086
-20.37878979070295,29.442228106801725
-20.207682342085665,29.82486897609148
-20.19713071159126,29.847387764896357
-20.18580687774672,29.873372233379843
-20.000257968033488,30.2981361758697
-19.666187438578056,31.080360018702017
-19.585337705061683,31.27845298336207
-19.567503381418824,31.321883884109706
-19.309087206033517,31.94950792230082
-19.165824979684505,32.30756776066397
-19.010009317618916,32.693320060561106
-18.897578915509293,32.973495266135735
-18.845422686196596,33.104201724028215
-18.786043864768963,33.25516176002606
-18.53615163069354,33.89665607445393
-18.089645351996342,35.0990786485782
-17.92902164311491,35.54741390194728
-17.804525196937554,35.8871062019333
-17.185264813164558,37.61494349351433
-17.0834297052701,37.912242100954586
-16.977502007399224,38.22885896223178
-16.71731943079106,39.006542159549156
-16.421625018184294,39.89021262954895
-16.28256578778988,40.31139471678199
-15.545219740490197,42.66788539097107
-15.536729118363093,42.69506235636108
-15.481689834111966,42.86854698117986
